,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000402.XSHE,430000402,金融街控股股份有限公司,000402.XSHE,2012-12-31,年度分红,2013-04-03,10派1.5元(含税),302707.9809,2013-04-26,10派1.5元(含税),302707.9809,2013-05-16,10派1.5元(含税),302707.9809,1.5,1.425,45406.1971,2013-05-23,2013-05-24,2013-05-24,302707.9809,313002,实施方案
002024.XSHE,430002024,苏宁易购集团股份有限公司,002024.XSHE,2012-12-31,年度分红,2013-03-30,10派0.5元(含税),738304.315,2013-05-04,10派0.5元(含税),738304.315,2013-05-16,10派0.5元(含税),738304.315,0.5,0.475,36915.2158,2013-05-23,2013-05-24,2013-05-24,738304.315,313002,实施方案
600160.XSHG,420600160,浙江巨化股份有限公司,600160.XSHG,2012-12-31,年度分红,2013-03-09,10派1.5元(含税),141691.84,2013-03-30,10派1.5元(含税),141691.84,2013-05-14,10派1.5元(含税),141691.84,1.5,1.425,21253.776,2013-05-17,2013-05-20,2013-05-24,141691.84,313002,实施方案
600376.XSHG,420600376,北京首都开发股份有限公司,600376.XSHG,2012-12-31,年度分红,2013-04-11,10转增5股派2.4元(含税),149467.5,2013-05-04,10转增5股派2.4元(含税),149467.5,2013-05-14,10转增5股派2.4元(含税),149467.5,2.4,2.28,35872.2,2013-05-17,2013-05-20,2013-05-24,149467.5,313002,实施方案
601158.XSHG,300011267,重庆水务集团股份有限公司,601158.XSHG,2012-12-31,年度分红,2013-04-03,10派2.62元(含税),480000.0,2013-04-25,10派2.62元(含税),480000.0,2013-05-13,10派2.62元(含税),480000.0,2.62,2.489,125760.0,2013-05-17,2013-05-20,2013-05-24,480000.0,313002,实施方案
601929.XSHG,300022073,吉视传媒股份有限公司,601929.XSHG,2012-12-31,年度分红,2013-03-01,10转增0.5股派0.5元(含税),139798.87900000002,2013-03-28,10转增0.5股派0.5元(含税),139798.87900000002,2013-05-14,10转增0.5股派0.5元(含税),139798.87900000002,0.5,0.475,6989.944,2013-05-17,2013-05-20,2013-05-24,139798.87900000002,313002,实施方案
