,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002352.XSHE,300010448,顺丰控股股份有限公司,002352.XSHE,2015-12-31,年度分红,2016-04-22,10转增10股派1.4元(含税),11674.617,2016-05-18,10转增10股派1.4元(含税),11674.617,2016-05-19,10转增10股派1.4元(含税),11674.617,1.4,1.4,1634.4464,2016-05-25,2016-05-26,2016-05-26,11674.617,313002,实施方案
601016.XSHG,300029306,中节能风力发电股份有限公司,601016.XSHG,2015-12-31,年度分红,2016-03-31,10派0.45元(含税),207778.0,2016-04-23,10派0.45元(含税),207778.0,2016-05-18,10派0.45元(含税),207778.0,0.45,0.45,9350.01,2016-05-25,2016-05-26,2016-05-26,207778.0,313002,实施方案
