,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000338.XSHE,300002961,潍柴动力股份有限公司,000338.XSHE,2011-12-31,年度分红,2012-03-30,10送2股派1元(含税),166609.1366,2012-06-30,10送2股派1元(含税),166609.1366,2012-08-11,10送2股派1元(含税),166609.1366,1.0,16660.9137,2012-08-16,2012-08-17,2012-08-17,166609.1366,313002,实施方案
000793.XSHE,430000793,华闻传媒投资集团股份有限公司,000793.XSHE,2011-12-31,年度分红,2012-03-08,10派0.2元(含税),136013.2576,2012-06-22,10派0.2元(含税),136013.2576,2012-08-10,10派0.2元(含税),136013.2576,0.2,2720.2652,2012-08-16,2012-08-17,2012-08-17,136013.2576,313002,实施方案
600009.XSHG,420600009,上海国际机场股份有限公司,600009.XSHG,2011-12-31,年度分红,2012-02-29,10派6元(含税),192695.8448,2012-06-28,10派6元(含税),192695.8448,2012-08-07,10派6元(含税),192695.8448,6.0,115617.5069,2012-08-10,2012-08-13,2012-08-17,192695.8448,313002,实施方案
600038.XSHG,420600038,中航直升机股份有限公司,600038.XSHG,2011-12-31,年度分红,2012-03-28,10派1元(含税),33735.0,2012-06-19,10派1元(含税),33735.0,2012-08-03,10派1元(含税),33735.0,1.0,3373.5,2012-08-10,2012-08-13,2012-08-17,33735.0,313002,实施方案
600266.XSHG,420600266,北京城建投资发展股份有限公司,600266.XSHG,2011-12-31,年度分红,2012-03-31,10派2元(含税),88920.0,2012-06-22,10派2元(含税),88920.0,2012-08-07,10派2元(含税),88920.0,2.0,17784.0,2012-08-10,2012-08-13,2012-08-17,88920.0,313002,实施方案
601336.XSHG,100040482,新华人寿保险股份有限公司,601336.XSHG,2011-12-31,年度分红,2012-03-29,10派0.9元(含税),311954.66,2012-06-21,10派0.9元(含税),311954.66,2012-06-28,10派0.9元(含税),311954.66,0.9,28075.9194,2012-07-04,2012-07-05,2012-08-17,311954.66,313002,实施方案
