,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,at_bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
300059.XSHE,300010488,东方财富信息股份有限公司,300059.XSHE,2017-12-31,年度分红,2018-03-17,10转增2股派0.2元(含税),428877.9718,2018-04-10,10转增2股派0.2元(含税),428877.9718,2018-04-11,10转增2股派0.2元(含税),428877.9718,2.0,0.2,0.2,85775.5943,8577.5594,2018-04-17,2018-04-18,2018-04-18,2018-04-18,428877.9718,514653.5661,34483.8589,413380.6307,2018-04-18,313002,实施方案
