,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000898.XSHE,430000898,鞍钢股份有限公司,000898.XSHE,2014-12-31,年度分红,2015-03-31,10派0.45元(含税),723480.7847,2015-06-04,10派0.45元(含税),723480.7847,2015-06-24,10派0.45元(含税),723480.7847,0.45,0.4275,32556.6353,2015-06-29,2015-06-30,2015-06-30,723480.7847,313002,实施方案
600648.XSHG,420600648,上海外高桥集团股份有限公司,600648.XSHG,2014-12-31,年度分红,2015-04-30,10派1.9元(含税),113534.9124,2015-05-30,10派1.9元(含税),113534.9124,2015-06-24,10派1.9元(含税),113534.9124,1.9,1.805,21571.6334,2015-06-29,2015-06-30,2015-06-30,113534.9124,313002,实施方案
600737.XSHG,420600737,中粮屯河糖业股份有限公司,600737.XSHG,2014-12-31,年度分红,2015-04-21,10派0.3元(含税),205187.6155,2015-05-13,10派0.3元(含税),205187.6155,2015-06-24,10派0.3元(含税),205187.6155,0.3,0.285,6155.6285,2015-06-29,2015-06-30,2015-06-30,205187.6155,313002,实施方案
600804.XSHG,420600804,鹏博士电信传媒集团股份有限公司,600804.XSHG,2014-12-31,年度分红,2015-04-16,10派1.2元(含税),139181.7429,2015-05-07,10派1.2元(含税),139181.7429,2015-06-20,10派1.2元(含税),139181.7429,1.2,1.14,16701.8091,2015-06-29,2015-06-30,2015-06-30,139181.7429,313002,实施方案
600900.XSHG,420600900,中国长江电力股份有限公司,600900.XSHG,2014-12-31,年度分红,2015-04-30,10派3.791元(含税),1650000.0,2015-06-04,10派3.791元(含税),1650000.0,2015-06-20,10派3.791元(含税),1650000.0,3.7910000000000004,3.6015,625515.0,2015-06-29,2015-06-30,2015-06-30,1650000.0,313002,实施方案
601666.XSHG,300001301,平顶山天安煤业股份有限公司,601666.XSHG,2014-12-31,年度分红,2015-04-14,10派0.26元(含税),236116.4982,2015-05-09,10派0.26元(含税),236116.4982,2015-06-24,10派0.26元(含税),236116.4982,0.26,0.247,6139.029,2015-06-29,2015-06-30,2015-06-30,236116.4982,313002,实施方案
601717.XSHG,300013667,郑州煤矿机械集团股份有限公司,601717.XSHG,2014-12-31,年度分红,2015-03-18,10派0.38元(含税),162112.2,2015-06-06,10派0.38元(含税),162112.2,2015-06-19,10派0.38元(含税),162112.2,0.38,0.361,6160.2636,2015-06-29,2015-06-30,2015-06-30,162112.2,313002,实施方案
601800.XSHG,410001800,中国交通建设股份有限公司,601800.XSHG,2014-12-31,年度分红,2015-03-31,10派1.7172元(含税),1617473.5425,2015-06-17,10派1.7172元(含税),1617473.5425,2015-06-24,10派1.7172元(含税),1617473.5425,1.7172,1.6313,277752.5567,2015-06-29,2015-06-30,2015-06-30,1617473.5425,313002,实施方案
