,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000623,151546,430000623,吉林敖东药业集团股份有限公司,000623.XSHE,2011-12-31,年度分红,2012-04-17,10送3股派2元(含税),68802.9564,2012-05-09,10送3股派2元(含税),68802.9564,2012-06-05,10送3股派2元(含税),68802.9564,2.0,13760.5913,2012-06-11,2012-06-12,2012-06-12,68802.9564,313002,实施方案
000786,156295,430000786,北新集团建材股份有限公司,000786.XSHE,2011-12-31,年度分红,2012-03-20,10派2.9元(含税),57515.0,2012-04-17,10派2.9元(含税),57515.0,2012-06-05,10派2.9元(含税),57515.0,2.9,16679.35,2012-06-11,2012-06-12,2012-06-12,57515.0,313002,实施方案
600415,35543,420600415,浙江中国小商品城集团股份有限公司,600415.XSHG,2011-12-31,年度分红,2012-03-12,10派1元(含税),272160.7088,2012-04-19,10派1元(含税),272160.7088,2012-06-01,10派1元(含税),272160.7088,1.0,27216.0709,2012-06-06,2012-06-07,2012-06-12,272160.7088,313002,实施方案
600893,141075,420600893,中国航发动力股份有限公司,600893.XSHG,2011-12-31,年度分红,2012-03-28,10派0.66元(含税),108957.3236,2012-04-18,10派0.66元(含税),108957.3236,2012-05-30,10派0.66元(含税),108957.3236,0.66,7191.1834,2012-06-04,2012-06-05,2012-06-12,108957.3236,313002,实施方案
601666,894,300001301,平顶山天安煤业股份有限公司,601666.XSHG,2011-12-31,年度分红,2012-03-20,10派2元(含税),236116.4982,2012-04-20,10派2元(含税),236116.4982,2012-05-31,10派2元(含税),236116.4982,2.0,47223.2996,2012-06-05,2012-06-06,2012-06-12,236116.4982,313002,实施方案
601888,6628,300008313,中国国旅股份有限公司,601888.XSHG,2011-12-31,年度分红,2012-04-26,10派1元(含税),88000.0,2012-05-18,10派1元(含税),88000.0,2012-05-30,10派1元(含税),88000.0,1.0,8800.0,2012-06-05,2012-06-06,2012-06-12,88000.0,313002,实施方案
