,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600210.XSHG,420600210,上海紫江企业集团股份有限公司,600210.XSHG,2011-12-31,年度分红,2012-04-26,10派2元(含税),143673.6158,2012-06-01,10派2元(含税),143673.6158,2012-07-17,10派2元(含税),143673.6158,2.0,28734.7232,2012-07-20,2012-07-23,2012-07-27,143673.6158,313002,实施方案
600635.XSHG,420600635,上海大众公用事业(集团)股份有限公司,600635.XSHG,2011-12-31,年度分红,2012-04-18,10派0.7元(含税),164486.9783,2012-06-09,10派0.7元(含税),164486.9783,2012-07-17,10派0.7元(含税),164486.9783,0.7,11514.0885,2012-07-20,2012-07-23,2012-07-27,164486.9783,313002,实施方案
600649.XSHG,420600649,上海城投控股股份有限公司,600649.XSHG,2011-12-31,年度分红,2012-03-30,10送3股派0.5元(含税),229809.5014,2012-06-26,10送3股派0.5元(含税),229809.5014,2012-07-16,10送3股派0.5元(含税),229809.5014,0.5,11490.4751,2012-07-20,2012-07-23,2012-07-27,229809.5014,313002,实施方案
600688.XSHG,420600688,中国石化上海石油化工股份有限公司,600688.XSHG,2011-12-31,年度分红,2012-03-30,10派0.5元(含税),720000.0,2012-06-28,10派0.5元(含税),720000.0,2012-07-17,10派0.5元(含税),720000.0,0.5,36000.0,2012-07-20,2012-07-23,2012-07-27,720000.0,313002,实施方案
600737.XSHG,420600737,中粮屯河糖业股份有限公司,600737.XSHG,2011-12-31,年度分红,2012-03-20,10派0.3元(含税),100560.4226,2012-06-26,10派0.3元(含税),100560.4226,2012-07-13,10派0.3元(含税),100560.4226,0.3,3016.8127,2012-07-20,2012-07-23,2012-07-27,100560.4226,313002,实施方案
600871.XSHG,420600871,中石化石油工程技术服务股份有限公司,600871.XSHG,2011-12-31,年度分红,2012-03-27,10派0.3元(含税),400000.0,2012-06-16,10派0.3元(含税),400000.0,2012-07-09,10派0.3元(含税),400000.0,0.3,12000.0,2012-07-12,2012-07-13,2012-07-27,400000.0,313002,实施方案
601318.XSHG,300002221,中国平安保险(集团)股份有限公司,601318.XSHG,2011-12-31,年度分红,2012-03-16,10派2.5元(含税),791614.2092,2012-06-28,10派2.5元(含税),791614.2092,2012-07-10,10派2.5元(含税),791614.2092,2.5,197903.5523,2012-07-13,2012-07-16,2012-07-27,791614.2092,313002,实施方案
601727.XSHG,300005766,上海电气集团股份有限公司,601727.XSHG,2011-12-31,年度分红,2012-03-24,10派0.764元(含税),1282362.666,2012-05-30,10派0.764元(含税),1282362.666,2012-07-16,10派0.764元(含税),1282362.666,0.764,97972.5077,2012-07-19,2012-07-20,2012-07-27,1282362.666,313002,实施方案
