,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000725,44427,430000725,京东方科技集团股份有限公司,000725.XSHE,2017-12-31,年度分红,2018-04-24,10派0.5元(含税),3479839.8763,2018-05-29,10派0.5元(含税),3479839.8763,2018-06-20,10派0.5元(含税),3479839.8763,0.5,0.5,173991.9938,2018-06-25,2018-06-26,2018-06-26,3479839.8763,313002,实施方案
601360,17304,300021962,三六零安全科技股份有限公司,601360.XSHG,2017-12-31,年度分红,2018-04-27,10派0.027元（含税）,676405.5167,2018-05-15,10派0.027元（含税）,676405.5167,2018-06-19,10派0.027元（含税）,676405.5167,0.027000000000000003,0.027000000000000003,1826.2949,2018-06-25,2018-06-26,2018-06-26,676405.5167,313002,实施方案
601369,9832,300012093,西安陕鼓动力股份有限公司,601369.XSHG,2017-12-31,年度分红,2018-04-20,10派1.55元(含税),163877.0233,2018-05-12,10派1.55元(含税),163877.0233,2018-06-15,10派1.55元(含税),163877.0233,1.55,1.55,25400.9386,2018-06-25,2018-06-26,2018-06-26,163877.0233,313002,实施方案
601699,475,300000721,山西潞安环保能源开发股份有限公司,601699.XSHG,2017-12-31,年度分红,2018-04-27,10派2.87元(含税),299140.92,2018-05-24,10派2.87元(含税),299140.92,2018-06-20,10派2.87元(含税),299140.92,2.87,2.87,85853.444,2018-06-25,2018-06-26,2018-06-26,299140.92,313002,实施方案
603993,22589,410003993,洛阳栾川钼业集团股份有限公司,603993.XSHG,2017-12-31,年度分红,2018-03-30,10派0.76元(含税),2159924.0583,2018-05-28,10派0.76元(含税),2159924.0583,2018-06-20,10派0.76元(含税,2159924.0583,0.76,0.76,164154.2284,2018-06-25,2018-06-26,2018-06-26,2159924.0583,313002,实施方案
