,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,note,plan_progress_code,plan_progress
601360.XSHG,300021962,三六零安全科技股份有限公司,601360.XSHG,2013-12-31,年度分红,2014-03-07,10派2.5元(含税),40045.6571,2014-03-28,10派2.5元(含税),40045.6571,2014-04-02,10派2.5元(含税),40045.6571,2.5,2.375,10011.4143,2014-04-08,2014-04-09,2014-04-14,40045.6571,分配股本基数为利润分配实施当日的股本总数,313002,实施方案
