,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
002572.XSHE,300019037,索菲亚家居股份有限公司,002572.XSHE,2011-06-30,中期分红,2011-08-02,10转增10股派8元(含税),5350.0,2011-08-18,10转增10股派8元(含税),5350.0,2011-08-19,10转增10股派8元(含税),5350.0,10.0,8.0,5350.0,4280.0,2011-08-25,2011-08-26,2011-08-26,2011-08-26,5350.0,10700.0,1350.0,2700.0,2011-08-26,313002,实施方案
