,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002456.XSHE,300013691,欧菲科技股份有限公司,002456.XSHE,2015-12-31,年度分红,2016-04-19,10派0.7元(含税),103061.2,2016-05-11,10派0.7元(含税),103061.2,2016-06-24,10派0.7元(含税),103061.2,0.7,0.7,7214.284000000002,2016-06-30,2016-07-01,2016-07-01,103061.2,313002,实施方案
600029.XSHG,420600029,中国南方航空股份有限公司,600029.XSHG,2015-12-31,年度分红,2016-03-31,10派0.8元(含税),981756.7,2016-05-28,10派0.8元(含税),981756.7,2016-06-27,10派0.8元(含税),981756.7,0.8,0.8,78540.536,2016-06-30,2016-07-01,2016-07-01,981756.7,313002,实施方案
600519.XSHG,420600519,贵州茅台酒股份有限公司,600519.XSHG,2015-12-31,年度分红,2016-03-24,10派61.71元(含税),125619.78,2016-05-19,10派61.71元(含税),125619.78,2016-06-27,10派61.71元(含税),125619.78,61.71,61.71,775199.6624,2016-06-30,2016-07-01,2016-07-01,125619.78,313002,实施方案
