,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,shareholders_plan_pub_date,shareholders_plan_bonusnote,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000528.XSHE,430000528,广西柳工机械股份有限公司,000528.XSHE,2016-12-31,年度分红,2017-03-30,10派1元(含税),2017-05-24,10派1元(含税),2017-06-15,10派1元(含税),112524.2136,1.0,1.0,11252.4214,2017-06-20,2017-06-21,2017-06-21,112524.2136,313002,实施方案
000627.XSHE,430000627,天茂实业集团股份有限公司,000627.XSHE,2016-12-31,年度分红,2017-04-26,10派0.25元(含税),2017-05-19,10派0.25元(含税),2017-06-14,10派0.25元(含税),425919.4566,0.25,0.25,10647.9864,2017-06-20,2017-06-21,2017-06-21,425919.4566,313002,实施方案
000709.XSHE,430000709,河钢股份有限公司,000709.XSHE,2016-12-31,年度分红,2017-04-28,10派0.8元(含税),2017-05-24,10派0.8元(含税),2017-06-15,10派0.8元(含税),1061860.7852,0.8,0.8,84948.8628,2017-06-20,2017-06-21,2017-06-21,1061860.7852,313002,实施方案
000937.XSHE,430000937,冀中能源股份有限公司,000937.XSHE,2016-12-31,年度分红,2017-04-18,10派1元(含税),2017-05-19,10派1元(含税),2017-06-14,10派1元(含税),353354.685,1.0,1.0,35335.4685,2017-06-20,2017-06-21,2017-06-21,353354.685,313002,实施方案
600585.XSHG,420600585,安徽海螺水泥股份有限公司,600585.XSHG,2016-12-31,年度分红,2017-03-24,10派5元(含税),2017-06-01,10派5元(含税),2017-06-13,10派5元(含税),529930.2579,5.0,5.0,264965.12899999996,2017-06-20,2017-06-21,2017-06-21,529930.2579,313002,实施方案
601098.XSHG,300015470,中南出版传媒集团股份有限公司,601098.XSHG,2016-12-31,年度分红,2017-04-25,10派5元(含税),2017-05-18,10派5元(含税),2017-06-15,10派5元(含税),179600.0,5.0,5.0,89800.0,2017-06-20,2017-06-21,2017-06-21,179600.0,313002,实施方案
601877.XSHG,300010254,浙江正泰电器股份有限公司,601877.XSHG,2016-12-31,年度分红,2017-04-24,10派3元(含税),2017-06-09,10派3元(含税),2017-06-15,10派3元(含税),213446.9541,3.0,3.0,64034.0862,2017-06-20,2017-06-21,2017-06-21,213446.9541,313002,实施方案
