,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000338.XSHE,300002961,潍柴动力股份有限公司,000338.XSHE,2017-12-31,年度分红,2018-03-29,10派2.5元(含税),799723.8556,2018-06-15,10派2.5元(含税),799723.8556,2018-07-25,10派2.5元(含税),799723.8556,2.5,2.5,199930.9639,2018-07-30,2018-07-31,2018-07-31,799723.8556,313002,实施方案
600339.XSHG,420600339,中国石油集团工程股份有限公司,600339.XSHG,2017-12-31,年度分红,2018-04-28,10派0.37元(含税),558314.7471,2018-06-12,10派0.37元(含税),558314.7471,2018-07-24,10派0.37元(含税),558314.7471,0.37,0.37,20657.6456,2018-07-30,2018-07-31,2018-07-31,558314.7471,313002,实施方案
