,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,at_bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
000001.XSHE,430000001,平安银行股份有限公司,000001.XSHE,2014-12-31,年度分红,2015-03-13,10转增2股派1.74元(含税),1142489.4787,2015-04-03,10转增2股派1.74元(含税),1142489.4787,2015-04-07,10转增2股派1.74元(含税),1142489.4787,2.0,1.74,1.653,228497.8957,198793.1693,2015-04-10,2015-04-13,2015-04-13,2015-04-13,1142489.4787,1370987.3744,983671.215,1180405.4579999999,2015-04-13,313002,实施方案
