,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600151,27400,420600151,上海航天汽车机电股份有限公司,600151.XSHG,2015-12-31,年度分红,2016-04-12,10派0.5元(含税),125017.9897,2016-05-07,10派0.5元(含税),125017.9897,2016-05-17,10派0.5元(含税),125017.9897,0.5,0.5,6250.8995,2016-05-24,2016-05-25,2016-05-25,125017.9897,313002,实施方案
600269,31372,420600269,江西赣粤高速公路股份有限公司,600269.XSHG,2015-12-31,年度分红,2016-03-29,10派1.5元(含税),233540.7014,2016-04-29,10派1.5元(含税),233540.7014,2016-05-17,10派1.5元(含税),233540.7014,1.5,1.5,35031.1052,2016-05-24,2016-05-25,2016-05-25,233540.7014,313002,实施方案
600369,34363,420600369,西南证券股份有限公司,600369.XSHG,2015-12-31,年度分红,2016-03-05,10派1.3元(含税),564510.9124,2016-03-26,10派1.3元(含税),564510.9124,2016-05-18,10派1.3元(含税),564510.9124,1.3,1.3,73386.4186,2016-05-24,2016-05-25,2016-05-25,564510.9124,313002,实施方案
600535,38332,420600535,天士力医药集团股份有限公司,600535.XSHG,2015-12-31,年度分红,2016-03-29,10派4.2元(含税),108047.5878,2016-04-23,10派4.2元(含税),108047.5878,2016-05-18,10派4.2元(含税),108047.5878,4.2,4.2,45379.9869,2016-05-24,2016-05-25,2016-05-25,108047.5878,313002,实施方案
