day,market_cap
2010-10-18,51.1467
2010-10-19,56.2099
2010-10-20,56.2099
2010-10-21,54.9226
2010-10-22,56.4673
2010-10-25,57.1538
2010-10-26,56.123999999999995
2010-10-27,54.6652
2010-10-28,53.8499
2010-10-29,55.4375
2010-11-01,58.3124
2010-11-02,57.54
2010-11-03,57.6687
2010-11-04,58.1836
2010-11-05,60.9298
2010-11-08,65.3493
2010-11-09,63.8904
2010-11-10,64.6628
2010-11-11,63.8904
2010-11-12,58.6556
2010-11-15,60.1145
2010-11-16,58.3982
2010-11-17,57.3255
2010-11-18,58.3124
2010-11-19,60.1145
2010-11-22,62.68899999999999
2010-11-23,61.7021
2010-11-24,64.3624
2010-11-25,67.1944
2010-11-26,65.6068
2010-11-29,65.8642
2010-11-30,63.8475
2010-12-01,65.6497
2010-12-02,65.0061
2010-12-03,63.3756
2010-12-06,62.3028
2010-12-07,62.7748
2010-12-08,62.3458
2010-12-09,58.7844
2010-12-10,60.3291
2010-12-13,61.7021
2010-12-14,64.0192
2010-12-15,63.9763
2010-12-16,62.3028
2010-12-17,62.2599
2010-12-20,62.6461
2010-12-21,62.9465
2010-12-22,61.3589
2010-12-23,60.5865
2010-12-24,60.4578
2010-12-27,57.8404
2010-12-28,55.1372
2010-12-29,55.4375
2010-12-30,55.3088
2010-12-31,56.8535
2011-01-04,57.1109
2011-01-05,57.7117
2011-01-06,57.7546
2011-01-07,56.9393
2011-01-10,54.4935
2011-01-11,53.7212
2011-01-12,53.9786
2011-01-13,53.1205
2011-01-14,51.6616
2011-01-17,48.658
2011-01-18,49.5162
2011-01-19,50.8892
2011-01-20,50.0311
2011-01-21,50.7176
2011-01-24,47.7569
2011-01-25,46.6842
2011-01-26,47.7998
2011-01-27,49.3874
2011-01-28,50.3743
2011-01-31,51.1896
2011-02-01,50.8463
2011-02-09,49.1729
2011-02-10,49.9882
2011-02-11,51.0609
2011-02-14,51.919
2011-02-15,51.6616
2011-02-16,53.0776
2011-02-17,52.7772
2011-02-18,53.0776
2011-02-21,53.5925
2011-02-22,52.1336
2011-02-23,51.3183
2011-02-24,51.6616
2011-02-25,51.3612
2011-02-28,52.6914
2011-03-01,53.5496
2011-03-02,53.4208
2011-03-03,53.3779
2011-03-04,53.6783
2011-03-07,53.4637
2011-03-08,54.5364
2011-03-09,54.1932
2011-03-10,54.8797
2011-03-11,57.7117
2011-03-14,57.9262
2011-03-15,56.8106
2011-03-16,57.6687
2011-03-17,55.1372
2011-03-18,55.0942
2011-03-21,54.751000000000005
2011-03-22,55.3517
2011-03-23,55.5662
2011-03-24,56.6389
2011-03-25,56.5102
2011-03-28,55.7808
2011-03-29,54.8797
2011-03-30,53.8499
2011-03-31,51.9619
2011-04-01,53.5496
2011-04-06,53.6783
2011-04-07,53.2921
2011-04-08,54.4077
2011-04-11,54.8797
2011-04-12,53.806999999999995
2011-04-13,53.6354
2011-04-14,53.9786
2011-04-15,53.2063
2011-04-18,52.4339
2011-04-19,52.4339
2011-04-20,52.6485
2011-04-21,54.0645
2011-04-22,55.223
2011-04-25,56.596000000000004
2011-04-26,56.5531
2011-04-27,55.1801
2011-04-28,56.2957
2011-04-29,57.3255
2011-05-03,56.9393
2011-05-04,53.4637
2011-05-05,51.3612
2011-05-06,51.3183
2011-05-09,51.446999999999996
2011-05-10,51.6187
2011-05-11,52.2194
2011-05-12,51.0609
2011-05-13,52.2194
2011-05-16,54.4077
2011-05-17,55.2659
2011-05-18,55.5233
2011-05-19,53.5496
2011-05-20,52.863
2011-05-23,50.54600000000001
2011-05-24,51.1038
2011-05-25,50.2456
2011-05-26,50.1598
2011-05-27,50.074
2011-05-30,49.9023
2011-05-31,50.3743
2011-06-01,50.9751
2011-06-02,50.0311
2011-06-03,50.6747
2011-06-07,50.8034
2011-06-08,49.9023
2011-06-09,48.18600000000001
2011-06-10,48.3576
2011-06-13,48.0573
2011-06-14,48.2289
2011-06-15,47.714
2011-06-16,45.9548
2011-06-17,44.9679
2011-06-20,43.5948
2011-06-21,44.7963
2011-06-22,44.7963
2011-06-23,44.7534
2011-06-24,45.9548
2011-06-27,46.5984
2011-06-28,46.341
2011-06-29,44.7104
2011-06-30,45.3112
2011-07-01,45.869
2011-07-04,46.5984
2011-07-05,47.3278
2011-07-06,47.0704
2011-07-07,48.2289
2011-07-08,47.4566
2011-07-11,47.0704
2011-07-12,45.9119
2011-07-13,46.6413
2011-07-14,46.8988
2011-07-15,47.9286
2011-07-18,48.8296
2011-07-19,47.8857
2011-07-20,48.7009
2011-07-21,47.1991
2011-07-22,46.5984
2011-07-25,45.3112
2011-07-26,46.7271
2011-07-27,47.4137
2011-07-28,47.0275
2011-07-29,45.8261
2011-08-01,45.869
2011-08-02,44.9679
2011-08-03,45.4828
2011-08-04,45.397
2011-08-05,44.4101
2011-08-08,44.4101
2011-08-09,41.9214
2011-08-10,41.7927
2011-08-11,41.621
2011-08-12,42.2218
2011-08-15,43.3374
2011-08-16,42.9941
2011-08-17,42.6079
2011-08-18,41.5781
2011-08-19,41.0632
2011-08-22,40.9345
2011-08-23,41.3207
2011-08-24,41.4494
