day,market_cap
2010-10-18,107.6035
2010-10-19,113.5935
2010-10-20,115.2429
2010-10-21,114.5918
2010-10-22,115.1995
2010-10-25,116.4149
2010-10-26,114.3748
2010-10-27,115.1995
2010-10-28,112.4215
2010-10-29,112.4215
2010-11-01,116.0242
2010-11-02,118.1077
2010-11-03,121.3198
2010-11-04,126.9191
2010-11-05,128.6554
2010-11-08,141.5036
2010-11-09,138.8992
2010-11-10,145.1931
2010-11-11,146.4518
2010-11-12,144.4986
2010-11-15,154.1347
2010-11-16,145.4101
2010-11-17,136.2948
2010-11-18,146.365
2010-11-19,154.1347
2010-11-22,161.4703
2010-11-23,154.9594
2010-11-24,158.4319
2010-11-25,154.8726
2010-11-26,153.1364
2010-11-29,157.6506
2010-11-30,152.4853
2010-12-01,149.3166
2010-12-02,147.5804
2010-12-03,144.8458
2010-12-06,142.3717
2010-12-07,144.976
2010-12-08,144.4986
2010-12-09,140.5486
2010-12-10,140.4618
2010-12-13,142.2415
2010-12-14,143.0662
2010-12-15,140.2014
2010-12-16,138.8992
2010-12-17,143.2398
2010-12-20,143.2398
2010-12-21,140.2448
2010-12-22,140.1146
2010-12-23,140.4618
2010-12-24,138.0311
2010-12-27,131.9542
2010-12-28,134.2113
2010-12-29,139.2464
2010-12-30,142.6755
2010-12-31,142.6755
2011-01-04,141.2431
2011-01-05,150.6188
2011-01-06,149.3166
2011-01-07,143.8475
2011-01-10,138.8124
2011-01-11,135.4267
2011-01-12,133.2564
2011-01-13,139.8975
2011-01-14,142.5887
2011-01-17,133.6905
2011-01-18,133.6905
2011-01-19,135.3399
2011-01-20,135.5135
2011-01-21,129.6537
2011-01-24,118.5418
2011-01-25,120.6687
2011-01-26,123.5769
2011-01-27,124.3582
2011-01-28,130.8691
2011-01-31,131.3031
2011-02-01,133.1696
2011-02-09,134.0811
2011-02-10,135.3399
2011-02-11,138.8558
2011-02-14,136.7289
2011-02-15,134.2548
2011-02-16,133.7339
2011-02-17,132.3015
2011-02-18,132.9092
2011-02-21,132.9092
2011-02-22,129.7839
2011-02-23,133.9075
2011-02-24,131.4768
2011-02-25,129.0026
2011-02-28,128.4384
2011-03-01,129.5669
2011-03-02,132.3883
2011-03-03,128.5252
2011-03-04,125.7472
2011-03-07,125.834
2011-03-08,124.4016
2011-03-09,127.7439
2011-03-10,130.2614
2011-03-11,129.6103
2011-03-14,133.6905
2011-03-15,132.3883
2011-03-16,130.218
2011-03-17,130.1746
2011-03-18,126.3115
2011-03-21,124.1412
2011-03-22,122.7522
2011-03-23,122.7522
2011-03-24,125.0527
2011-03-25,122.4049
2011-03-28,120.5819
2011-03-29,116.8055
2011-03-30,115.677
2011-03-31,114.1578
2011-04-01,114.8089
2011-04-06,112.4215
2011-04-07,115.5034
2011-04-08,119.3665
2011-04-11,119.4099
2011-04-12,117.5434
2011-04-13,119.8006
2011-04-14,118.2813
2011-04-15,117.1962
2011-04-18,115.0259
2011-04-19,115.1995
2011-04-20,122.9258
2011-04-21,123.8373
2011-04-22,121.5368
2011-04-25,122.7522
2011-04-26,120.061
2011-04-27,114.1144
2011-04-28,108.4282
2011-04-29,110.2512
2011-05-03,114.071
2011-05-04,113.2897
2011-05-05,117.1962
2011-05-06,120.6687
2011-05-09,120.5819
2011-05-10,118.67200000000001
2011-05-11,117.1962
2011-05-12,118.7588
2011-05-13,118.7588
2011-05-16,114.6352
2011-05-17,111.4666
2011-05-18,111.8573
2011-05-19,114.5484
2011-05-20,115.46
2011-05-23,113.2897
2011-05-24,114.1578
2011-05-25,108.515
2011-05-26,105.4766
2011-05-27,102.8288
2011-05-30,104.9557
2011-05-31,107.6469
2011-06-01,107.0826
2011-06-02,104.348
2011-06-03,106.1277
2011-06-07,107.4298
2011-06-08,106.7788
2011-06-09,105.9106
2011-06-10,105.0425
2011-06-13,104.4782
2011-06-14,104.8255
2011-06-15,104.7387
2011-06-16,103.6535
2011-06-17,103.5233
2011-06-20,102.4816
2011-06-21,101.3964
2011-06-22,98.9223
2011-06-23,99.53
2011-06-24,103.0458
2011-06-27,104.1744
2011-06-28,102.6986
2011-06-29,103.9574
2011-06-30,105.3464
2011-07-01,106.5617
2011-07-04,107.2128
2011-07-05,109.3831
2011-07-06,108.0809
2011-07-07,110.9891
2011-07-08,109.7304
2011-07-11,112.2045
2011-07-12,114.2012
2011-07-13,114.2012
2011-07-14,111.727
2011-07-15,116.9792
2011-07-18,117.7605
2011-07-19,115.5468
2011-07-20,113.9407
2011-07-21,114.1578
2011-07-22,117.1962
2011-07-25,115.5034
2011-07-26,116.3281
2011-07-27,117.5
2011-07-28,115.89399999999999
2011-07-29,114.3748
2011-08-01,112.7254
2011-08-02,113.5501
2011-08-03,113.2897
2011-08-04,114.9825
2011-08-05,118.889
2011-08-08,118.455
2011-08-09,120.7555
2011-08-10,118.8456
2011-08-11,121.4066
2011-08-12,119.9308
2011-08-15,124.5752
2011-08-16,122.9692
2011-08-17,121.5368
2011-08-18,119.7137
2011-08-19,119.9308
2011-08-22,117.4132
2011-08-23,117.4566
2011-08-24,117.5434
2011-08-25,117.9775
2011-08-26,117.8907
2011-08-29,120.27799999999999
2011-08-30,120.9725
2011-08-31,121.1027
2011-09-01,122.839
2011-09-02,119.7137
2011-09-05,117.1094
2011-09-06,116.0242
2011-09-07,117.6303
2011-09-08,116.6753
2011-09-09,119.1929
2011-09-13,116.5451
2011-09-14,118.7154
2011-09-15,117.7605
2011-09-16,116.4583
2011-09-19,114.1578
2011-09-20,113.5067
2011-09-21,115.7204
2011-09-22,114.5484
2011-09-23,113.8973
2011-09-26,112.1177
2011-09-27,112.9424
2011-09-28,113.2897
2011-09-29,109.3831
2011-09-30,109.6436
2011-10-10,107.6035
2011-10-11,107.5601
2011-10-12,110.3815
2011-10-13,112.8556
2011-10-14,112.8556
2011-10-17,113.8539
2011-10-18,114.8089
2011-10-19,114.8089
2011-10-20,108.515
2011-10-21,107.6035
2011-10-24,112.3781
2011-10-25,113.9407
2011-10-26,113.3765
2011-10-27,112.6386
2011-10-28,114.9825
2011-10-31,118.9324
2011-11-01,119.5835
2011-11-02,121.3198
2011-11-03,124.662
2011-11-04,123.4033
2011-11-07,122.2313
2011-11-08,121.45
2011-11-09,122.839
2011-11-10,123.4901
2011-11-11,122.3181
2011-11-14,124.8357
2011-11-15,126.2681
2011-11-16,123.7939
2011-11-17,122.839
2011-11-18,120.9291
2011-11-21,120.2346
2011-11-22,119.6269
2011-11-23,120.1912
2011-11-24,121.7104
2011-11-25,121.7104
2011-11-28,122.7088
2011-11-29,124.4884
2011-11-30,123.0994
2011-12-01,123.4901
2011-12-02,121.1461
2011-12-05,119.8006
2011-12-06,118.0643
2011-12-07,120.5819
2011-12-08,118.455
2011-12-09,115.89399999999999
2011-12-12,120.1912
2011-12-13,121.1027
2011-12-14,118.4984
2011-12-15,118.9324
2011-12-16,120.5819
2011-12-19,123.1862
2011-12-20,123.2296
2011-12-21,123.273
2011-12-22,123.1862
2011-12-23,123.4901
2011-12-26,122.6654
2011-12-27,118.4984
2011-12-28,117.1528
2011-12-29,117.28299999999999
2011-12-30,115.5468
2012-01-04,111.1194
2012-01-05,107.2996
2012-01-06,107.9507
2012-01-09,110.338
2012-01-10,113.116
2012-01-11,112.3781
2012-01-12,110.3815
2012-01-13,106.3447
2012-01-16,99.8338
2012-01-17,104.5216
2012-01-18,95.4932
2012-01-19,95.0157
2012-01-20,99.1393
2012-01-30,99.8338
2012-01-31,100.2245
2012-02-01,100.2679
2012-02-02,100.5717
2012-02-03,101.5266
2012-02-06,101.6568
2012-02-07,99.7904
2012-02-08,103.5667
2012-02-09,102.0041
2012-02-10,102.0909
2012-02-13,103.7403
2012-02-14,105.0859
2012-02-15,106.7788
2012-02-16,107.1694
2012-02-17,107.0392
2012-02-20,106.3447
2012-02-21,106.2579
2012-02-22,107.4733
2012-02-23,109.0793
2012-02-24,110.2512
2012-02-27,112.8556
2012-02-28,110.2512
2012-02-29,108.2546
2012-03-01,106.3447
2012-03-02,107.0392
2012-03-05,105.0425
2012-03-06,104.6085
2012-03-07,104.5216
2012-03-08,105.6068
2012-03-09,107.5601
2012-03-12,111.4666
2012-03-13,110.6853
2012-03-14,110.6419
2012-03-15,116.3281
2012-03-16,117.7171
2012-03-19,116.3281
2012-03-20,113.3765
2012-03-21,112.8556
2012-03-22,111.7704
2012-03-23,111.3364
2012-03-26,110.2078
2012-03-27,109.8172
2012-03-28,107.6903
2012-03-29,109.2963
2012-03-30,108.0809
2012-04-05,109.6001
2012-04-06,108.9057
2012-04-09,106.90899999999999
2012-04-10,106.3447
2012-04-11,105.1727
2012-04-12,107.3864
2012-04-13,106.1711
2012-04-16,107.9073
2012-04-17,109.1661
2012-04-18,108.9057
2012-04-19,109.2963
2012-04-20,108.9925
2012-04-23,112.2045
2012-04-24,111.51
2012-04-25,111.4666
2012-04-26,110.12100000000001
2012-04-27,110.2512
2012-05-02,113.9842
2012-05-03,117.1962
2012-05-04,118.2813
2012-05-07,119.7572
2012-05-08,118.4116
2012-05-09,116.7621
2012-05-10,119.2797
2012-05-11,120.0176
2012-05-14,120.0176
2012-05-15,119.3665
2012-05-16,120.4082
2012-05-17,121.6236
2012-05-18,118.1511
2012-05-21,121.0593
2012-05-22,123.1862
2012-05-23,121.5802
2012-05-24,121.3632
2012-05-25,121.9275
2012-05-28,121.5368
2012-05-29,120.6687
2012-05-30,119.3231
2012-05-31,119.3665
2012-06-01,122.839
2012-06-04,119.8006
2012-06-05,120.6687
2012-06-06,122.1879
2012-06-07,123.4901
2012-06-08,123.6637
2012-06-11,124.9659
2012-06-12,128.0477
2012-06-13,128.3081
2012-06-14,128.0477
2012-06-15,128.0477
2012-06-18,129.7405
2012-06-19,130.001
2012-06-20,127.3966
2012-06-21,127.9609
2012-06-25,127.8307
2012-06-26,127.1796
2012-06-27,124.1412
2012-06-28,124.1412
2012-06-29,131.0861
2012-07-02,135.3833
2012-07-03,136.7289
2012-07-04,135.4267
2012-07-05,134.7322
2012-07-06,138.3783
2012-07-09,136.7289
2012-07-10,137.8575
2012-07-11,139.7673
2012-07-12,140.9393
2012-07-13,144.976
2012-07-16,141.981
2012-07-17,142.1112
2012-07-18,139.3333
2012-07-19,140.9827
2012-07-20,145.4101
2012-07-23,142.3283
2012-07-24,141.0261
2012-07-25,142.3717
2012-07-26,141.8074
2012-07-27,138.2481
2012-07-30,137.5536
2012-07-31,135.6872
2012-08-01,138.1613
2012-08-02,144.4986
2012-08-03,154.9594
2012-08-06,157.1297
2012-08-07,152.7891
2012-08-08,151.704
2012-08-09,154.5254
2012-08-10,156.2616
2012-08-13,154.3951
2012-08-14,149.0996
2012-08-15,149.8809
2012-08-16,143.7173
2012-08-17,144.4552
2012-08-20,149.0996
2012-08-21,150.5754
2012-08-22,148.92600000000002
2012-08-23,151.3567
2012-08-24,150.6188
2012-08-27,148.6221
2012-08-28,146.7557
2012-08-29,147.1463
2012-08-30,142.2415
2012-08-31,143.4134
2012-09-03,153.6138
2012-09-04,148.7958
2012-09-05,144.1947
2012-09-06,144.1513
2012-09-07,148.4485
2012-09-10,148.5353
2012-09-11,151.9644
2012-09-12,152.9193
2012-09-13,150.1848
2012-09-14,152.7023
2012-09-17,151.921
2012-09-18,153.8743
2012-09-19,151.5303
2012-09-20,147.5804
2012-09-21,147.1463
2012-09-24,147.6672
2012-09-25,148.6655
2012-09-26,147.6672
2012-09-27,148.709
2012-09-28,149.7507
2012-10-08,149.7507
2012-10-09,153.6572
2012-10-10,158.0846
2012-10-11,154.9594
2012-10-12,153.6572
2012-10-15,155.0462
2012-10-16,156.305
2012-10-17,156.4352
2012-10-18,158.866
2012-10-19,156.1748
2012-10-22,156.2616
2012-10-23,151.921
2012-10-24,149.7507
2012-10-25,145.3667
2012-10-26,148.0145
2012-10-29,145.931
2012-10-30,149.9677
2012-10-31,150.1414
2012-11-01,150.6188
2012-11-02,149.7507
2012-11-05,148.8826
2012-11-06,147.5804
2012-11-07,148.4051
2012-11-08,146.9293
2012-11-09,145.6271
2012-11-12,141.8942
2012-11-13,140.4184
2012-11-14,141.6772
2012-11-15,143.2398
2012-11-16,136.2948
2012-11-19,138.8558
2012-11-20,138.6822
2012-11-21,138.8992
2012-11-22,143.2398
2012-11-23,145.1931
2012-11-26,143.0662
2012-11-27,138.8992
2012-11-28,136.6855
2012-11-29,137.38
2012-11-30,137.597
2012-12-03,136.9459
2012-12-04,136.0344
2012-12-05,139.4201
2012-12-06,139.6805
2012-12-07,142.6321
2012-12-10,142.6321
2012-12-11,141.1129
2012-12-12,141.8942
2012-12-13,141.9376
2012-12-14,141.9376
2012-12-17,139.7673
2012-12-18,139.7673
2012-12-19,145.4101
2012-12-20,143.153
2012-12-21,143.2832
2012-12-24,146.0612
2012-12-25,149.7507
2012-12-26,149.7507
2012-12-27,147.537
2012-12-28,147.4936
2012-12-31,147.5804
2013-01-04,146.2348
2013-01-07,147.0595
2013-01-08,154.69899999999998
2013-01-09,161.3835
2013-01-10,161.9044
2013-01-11,156.8259
2013-01-14,161.3401
2013-01-15,164.1181
2013-01-16,164.9428
2013-01-17,163.684
2013-01-18,168.6323
2013-01-21,167.0697
2013-01-22,166.3752
2013-01-23,161.4703
2013-01-24,161.9044
2013-01-25,166.3318
2013-01-28,172.7125
2013-01-29,170.5422
2013-01-30,167.5472
2013-01-31,164.9428
2013-02-01,167.7642
2013-02-04,164.0747
2013-02-05,167.5472
2013-02-06,169.2834
2013-02-07,171.8009
2013-02-08,173.2333
2013-02-18,172.1048
2013-02-19,168.0246
2013-02-20,175.9245
2013-02-21,169.2834
2013-02-22,168.9796
2013-02-25,170.5422
2013-02-26,170.5856
2013-02-27,164.0747
2013-02-28,165.9845
2013-03-01,172.7559
2013-03-04,179.5272
2013-03-05,185.9079
