day,market_cap
2010-10-18,121.8859
2010-10-19,128.2604
2010-10-20,131.7628
2010-10-21,130.2918
2010-10-22,130.642
2010-10-25,135.6856
2010-10-26,133.0237
2010-10-27,134.845
2010-10-28,134.1445
2010-10-29,129.9415
2010-11-01,135.2653
2010-11-02,137.4368
2010-11-03,133.7943
2010-11-04,134.2846
2010-11-05,137.0165
2010-11-08,145.7026
2010-11-09,150.7462
2010-11-10,152.0071
2010-11-11,165.5266
2010-11-12,167.4179
2010-11-15,174.9132
2010-11-16,163.215
2010-11-17,157.611
2010-11-18,164.3358
2010-11-19,180.7974
2010-11-22,175.1234
2010-11-23,192.6357
2010-11-24,192.6357
2010-11-25,189.0632
2010-11-26,187.1719
2010-11-29,185.6308
2010-11-30,181.4278
2010-12-01,179.8867
2010-12-02,177.2249
2010-12-03,168.3286
2010-12-06,163.6353
2010-12-07,168.1184
2010-12-08,166.2972
2010-12-09,161.1135
2010-12-10,163.215
2010-12-13,169.0291
2010-12-14,169.0291
2010-12-15,168.1184
2010-12-16,166.3672
2010-12-17,167.6981
2010-12-20,166.017
2010-12-21,166.7175
2010-12-22,164.61599999999999
2010-12-23,161.1135
2010-12-24,159.7125
2010-12-27,157.8212
2010-12-28,152.9878
2010-12-29,158.3115
2010-12-30,159.5724
2010-12-31,170.2199
2011-01-04,169.5194
2011-01-05,172.6716
2011-01-06,170.36
2011-01-07,166.3672
2011-01-10,160.41299999999998
2011-01-11,156.9105
2011-01-12,158.0313
2011-01-13,157.1207
2011-01-14,152.7776
2011-01-17,145.9828
2011-01-18,148.1544
2011-01-19,150.6061
2011-01-20,149.2051
2011-01-21,149.2051
2011-01-24,142.9007
2011-01-25,136.1059
2011-01-26,139.048
2011-01-27,147.7341
2011-01-28,146.0529
2011-01-31,147.2437
2011-02-01,151.7269
2011-02-09,143.8814
2011-02-10,146.3331
2011-02-11,150.5361
2011-02-14,155.3695
2011-02-15,158.7318
2011-02-16,161.884
2011-02-17,159.7125
2011-02-18,158.6618
2011-02-21,160.7633
2011-02-22,156.2801
2011-02-23,157.0506
2011-02-24,155.7197
2011-02-25,157.2608
2011-02-28,158.8019
2011-03-01,157.611
2011-03-02,156.07
2011-03-03,154.8091
2011-03-04,156.4202
2011-03-07,158.6618
2011-03-08,158.3115
2011-03-09,165.3165
2011-03-10,165.8769
