day,market_cap
2010-10-18,210.0459
2010-10-19,209.5863
2010-10-20,203.84099999999998
2010-10-21,202.2324
2010-10-22,202.692
2010-10-25,206.5987
2010-10-26,206.3689
2010-10-27,208.4372
2010-10-28,204.7603
2010-10-29,202.4622
2010-11-01,209.3565
2010-11-02,225.2133
2010-11-03,220.3873
2010-11-04,221.3065
2010-11-05,224.7537
2010-11-08,231.4182
2010-11-09,226.3624
2010-11-10,221.7662
2010-11-11,221.0767
2010-11-12,203.6112
2010-11-15,206.5987
2010-11-16,195.3381
2010-11-17,192.5804
2010-11-18,195.5679
2010-11-19,201.0833
2010-11-22,198.0958
2010-11-23,201.3131
2010-11-24,202.2324
2010-11-25,204.0708
2010-11-26,199.2448
2010-11-29,196.2573
2010-11-30,189.8226
2010-12-01,192.5804
2010-12-02,193.4996
2010-12-03,195.3381
2010-12-06,192.1207
2010-12-07,192.5804
2010-12-08,189.5928
2010-12-09,186.1457
2010-12-10,187.2947
2010-12-13,192.5804
2010-12-14,193.2698
2010-12-15,192.3506
2010-12-16,192.5804
2010-12-17,192.5804
2010-12-20,188.21400000000003
2010-12-21,192.5804
2010-12-22,189.8226
2010-12-23,188.21400000000003
2010-12-24,187.7544
2010-12-27,183.1582
2010-12-28,178.562
2010-12-29,180.1706
2010-12-30,180.1706
2010-12-31,182.6986
2011-01-04,185.4563
2011-01-05,184.537
2011-01-06,184.9966
2011-01-07,185.4563
2011-01-10,182.6986
2011-01-11,184.3072
2011-01-12,184.9966
2011-01-13,186.3755
2011-01-14,183.1582
2011-01-17,176.4937
2011-01-18,176.4937
2011-01-19,178.3322
2011-01-20,172.3571
2011-01-21,175.5745
2011-01-24,176.7235
2011-01-25,175.8043
2011-01-26,177.1831
2011-01-27,179.0216
2011-01-28,179.71099999999998
2011-01-31,193.7294
2011-02-01,189.5928
2011-02-09,192.3506
2011-02-10,191.4313
2011-02-11,191.8909
2011-02-14,194.8785
2011-02-15,194.18900000000002
2011-02-16,194.8785
2011-02-17,194.6486
2011-02-18,191.2015
2011-02-21,192.5804
2011-02-22,186.1457
2011-02-23,187.0649
2011-02-24,189.8226
2011-02-25,188.9034
2011-02-28,193.4996
2011-03-01,194.4188
2011-03-02,192.5804
2011-03-03,191.2015
2011-03-04,195.3381
2011-03-07,196.2573
2011-03-08,200.8535
2011-03-09,198.3256
2011-03-10,196.2573
2011-03-11,193.2698
2011-03-14,193.04
2011-03-15,187.9842
2011-03-16,189.5928
2011-03-17,187.0649
2011-03-18,188.21400000000003
2011-03-21,188.4438
2011-03-22,189.363
2011-03-23,193.2698
2011-03-24,196.4871
2011-03-25,197.1766
2011-03-28,196.7169
2011-03-29,199.2448
2011-03-30,195.1083
2011-03-31,190.2823
2011-04-01,192.5804
2011-04-06,198.7852
2011-04-07,199.015
2011-04-08,198.5554
2011-04-11,198.5554
2011-04-12,202.692
2011-04-13,202.4622
2011-04-14,198.5554
2011-04-15,203.6112
2011-04-18,203.3814
2011-04-19,198.3256
2011-04-20,205.2199
2011-04-21,205.4497
2011-04-22,203.1516
2011-04-25,197.4064
2011-04-26,197.86599999999999
2011-04-27,194.8785
2011-04-28,188.6736
2011-04-29,192.5804
2011-05-03,194.18900000000002
2011-05-04,187.9842
2011-05-05,189.363
2011-05-06,188.6736
2011-05-09,192.1207
2011-05-10,192.3506
2011-05-11,193.2698
2011-05-12,189.5928
2011-05-13,194.18900000000002
2011-05-16,196.9467
2011-05-17,198.5554
2011-05-18,200.1641
2011-05-19,194.8785
2011-05-20,196.2573
2011-05-23,188.9034
2011-05-24,190.2823
2011-05-25,185.2265
2011-05-26,184.0774
2011-05-27,180.6303
2011-05-30,178.562
2011-05-31,181.5495
2011-06-01,181.0899
2011-06-02,176.7235
2011-06-03,179.2514
2011-06-07,180.6303
2011-06-08,181.7793
2011-06-09,178.562
2011-06-10,182.6986
2011-06-13,181.0899
2011-06-14,184.3072
2011-06-15,181.5495
2011-06-16,177.6427
2011-06-17,178.562
2011-06-20,178.1024
2011-06-21,180.6303
2011-06-22,180.6303
2011-06-23,186.6053
2011-06-24,188.21400000000003
2011-06-27,187.9842
2011-06-28,188.4438
2011-06-29,185.2265
2011-06-30,186.6053
2011-07-01,187.2947
2011-07-04,190.0525
2011-07-05,190.7419
2011-07-06,188.9034
2011-07-07,186.6053
2011-07-08,187.5246
2011-07-11,190.7419
2011-07-12,188.21400000000003
2011-07-13,190.9717
2011-07-14,190.7419
2011-07-15,193.04
2011-07-18,191.2015
2011-07-19,192.1207
2011-07-20,191.8909
2011-07-21,188.6736
2011-07-22,187.5246
2011-07-25,180.4005
2011-07-26,180.6303
2011-07-27,180.8601
2011-07-28,178.3322
2011-07-29,178.562
2011-08-01,179.0216
2011-08-02,176.9533
2011-08-03,175.8043
2011-08-04,175.5745
2011-08-05,176.4937
2011-08-08,168.4504
2011-08-09,166.6119
2011-08-10,167.5311
2011-08-11,169.5994
2011-08-12,171.2081
2011-08-15,170.2888
2011-08-16,171.2081
2011-08-17,169.8292
2011-08-18,165.9225
2011-08-19,165.233
2011-08-22,165.4628
2011-08-23,167.7609
2011-08-24,166.8417
2011-08-25,172.3571
2011-08-26,171.6677
2011-08-29,166.8417
2011-08-30,165.0032
2011-08-31,165.4628
2011-09-01,164.3138
2011-09-02,163.8542
2011-09-05,158.7984
2011-09-06,158.1089
2011-09-07,160.407
2011-09-08,159.25799999999998
2011-09-09,158.1089
2011-09-13,160.6368
2011-09-14,159.4878
2011-09-15,157.4195
2011-09-16,157.8791
2011-09-19,154.43200000000002
2011-09-20,154.8916
2011-09-21,158.1089
2011-09-22,152.5935
2011-09-23,151.9041
2011-09-26,148.2271
2011-09-27,148.9166
2011-09-28,145.6992
2011-09-29,144.78
2011-09-30,144.0906
2011-10-10,144.5502
2011-10-11,145.0098
2011-10-12,148.9166
2011-10-13,149.8358
2011-10-14,149.3762
2011-10-17,148.9166
2011-10-18,144.5502
2011-10-19,144.3204
2011-10-20,139.954
2011-10-21,144.3204
2011-10-24,151.6743
2011-10-25,152.5935
2011-10-26,154.2022
2011-10-27,153.5127
2011-10-28,156.7301
2011-10-31,155.58100000000002
2011-11-01,153.5127
2011-11-02,155.58100000000002
2011-11-03,155.58100000000002
2011-11-04,156.9599
2011-11-07,155.8108
2011-11-08,153.9724
2011-11-09,154.43200000000002
2011-11-10,157.1897
2011-11-11,157.1897
2011-11-14,159.4878
2011-11-15,159.25799999999998
2011-11-16,153.7426
2011-11-17,151.9041
2011-11-18,147.5377
2011-11-21,148.9166
2011-11-22,148.6867
2011-11-23,147.7675
2011-11-24,147.5377
2011-11-25,147.0781
2011-11-28,148.4569
2011-11-29,149.8358
2011-11-30,142.7117
2011-12-01,146.3887
2011-12-02,143.6309
2011-12-05,148.2271
2011-12-06,147.3079
2011-12-07,147.3079
2011-12-08,147.9973
2011-12-09,145.929
2011-12-12,144.0906
2011-12-13,140.6434
2011-12-14,139.7242
2011-12-15,137.8857
