day,market_cap
2010-10-18,322.0994
2010-10-19,329.36800000000005
2010-10-20,328.3296
2010-10-21,333.3137
2010-10-22,329.7833
2010-10-25,353.4579
2010-10-26,368.4103
2010-10-27,350.9659
2010-10-28,386.0624
2010-10-29,391.8773
2010-11-01,405.999
2010-11-02,398.3151
2010-11-03,377.1325
2010-11-04,414.9289
2010-11-05,443.1723
2010-11-08,443.3799
2010-11-09,475.5691
2010-11-10,465.8085
2010-11-11,453.9712
2010-11-12,421.782
2010-11-15,463.9395
2010-11-16,440.0572
2010-11-17,398.7304
2010-11-18,428.2199
2010-11-19,471.0003
2010-11-22,478.0612
2010-11-23,496.3363
2010-11-24,497.9977
2010-11-25,489.4832
2010-11-26,484.2914
2010-11-29,482.00699999999995
2010-11-30,458.9554
2010-12-01,450.8561
2010-12-02,448.5717
2010-12-03,468.3006
2010-12-06,452.1022
2010-12-07,465.3932
2010-12-08,466.6392
2010-12-09,466.6392
2010-12-10,462.9011
2010-12-13,483.876
2010-12-14,480.5533
2010-12-15,468.5083
2010-12-16,464.3548
2010-12-17,466.4316
2010-12-20,455.6326
2010-12-21,451.6868
2010-12-22,467.6776
2010-12-23,446.9104
2010-12-24,442.1339
2010-12-27,413.8905
2010-12-28,387.5161
2010-12-29,402.0532
2010-12-30,395.6154
2010-12-31,410.1524
2011-01-04,415.9672
2011-01-05,410.3601
2011-01-06,401.6379
2011-01-07,394.7847
2011-01-10,379.0016
2011-01-11,383.155
2011-01-12,387.7238
2011-01-13,382.3243
2011-01-14,366.5413
2011-01-17,351.1735
2011-01-18,351.1735
2011-01-19,386.2701
2011-01-20,376.9249
2011-01-21,382.9474
2011-01-24,366.7489
2011-01-25,356.1577
2011-01-26,375.4712
2011-01-27,386.2701
2011-01-28,385.7474
2011-01-31,394.05199999999996
2011-02-01,391.1454
2011-02-09,378.4809
2011-02-10,389.4844
2011-02-11,411.2839
2011-02-14,416.4743
2011-02-15,421.457
2011-02-16,431.8378
2011-02-17,439.5195
2011-02-18,444.9175
2011-02-21,480.4195
2011-02-22,469.2083
2011-02-23,461.9418
2011-02-24,464.6408
2011-02-25,457.7895
2011-02-28,464.2256
2011-03-01,467.1322
2011-03-02,452.184
2011-03-03,433.7063
2011-03-04,445.9555
2011-03-07,455.2982
2011-03-08,451.1459
2011-03-09,449.0697
2011-03-10,435.5748
2011-03-11,435.5748
2011-03-14,458.8276
2011-03-15,471.9073
2011-03-16,471.6997
2011-03-17,465.2637
2011-03-18,469.6236
2011-03-21,449.9002
2011-03-22,447.4088
2011-03-23,449.9002
2011-03-24,450.523
2011-03-25,446.3708
2011-03-28,439.1043
2011-03-29,432.8758
2011-03-30,426.6474
2011-03-31,427.6855
2011-04-01,438.689
2011-04-06,428.9312
2011-04-07,428.9312
2011-04-08,433.9139
2011-04-11,421.6647
2011-04-12,409.0002
2011-04-13,410.6611
2011-04-14,411.6992
2011-04-15,411.6992
2011-04-18,404.4327
2011-04-19,393.2215
2011-04-20,396.9586
