day,market_cap
2010-10-18,1170.0
2010-10-19,1164.0
2010-10-20,1122.0
2010-10-21,1107.0
2010-10-22,1110.0
2010-10-25,1122.0
2010-10-26,1125.0
2010-10-27,1113.0
2010-10-28,1101.0
2010-10-29,1095.0
2010-11-01,1101.0
2010-11-02,1089.0
2010-11-03,1089.0
2010-11-04,1113.0
2010-11-05,1119.0
2010-11-08,1125.0
2010-11-09,1125.0
2010-11-10,1104.0
2010-11-11,1110.0
2010-11-12,1056.0
2010-11-15,1062.0
2010-11-16,1032.0
2010-11-17,1032.0
2010-11-18,1035.0
2010-11-19,1035.0
2010-11-22,1035.0
2010-11-23,1029.0
2010-11-24,1035.0
2010-11-25,1041.0
2010-11-26,1038.0
2010-11-29,1035.0
2010-11-30,1029.0
2010-12-01,1023.0
2010-12-02,1026.0
2010-12-03,1029.0
2010-12-06,1032.0
2010-12-07,1038.0
2010-12-08,1041.0
2010-12-09,1044.0
2010-12-10,1044.0
2010-12-13,1086.0
2010-12-14,1086.0
2010-12-15,1071.0
2010-12-16,1059.0
2010-12-17,1053.0
2010-12-20,1044.0
2010-12-21,1077.0
2010-12-22,1074.0
2010-12-23,1059.0
2010-12-24,1059.0
2010-12-27,1038.0
2010-12-28,1023.0
2010-12-29,1026.0
2010-12-30,1020.0
2010-12-31,1026.0
2011-01-04,1056.0
2011-01-05,1044.0
2011-01-06,1053.0
2011-01-07,1062.0
2011-01-10,1056.0
2011-01-11,1068.0
2011-01-12,1065.0
2011-01-13,1065.0
2011-01-14,1059.0
2011-01-17,1032.0
2011-01-18,1029.0
2011-01-19,1044.0
2011-01-20,1029.0
2011-01-21,1089.0
2011-01-24,1113.0
2011-01-25,1098.0
2011-01-26,1110.0
2011-01-27,1122.0
2011-01-28,1122.0
2011-01-31,1125.0
2011-02-01,1113.0
2011-02-09,1095.0
2011-02-10,1101.0
2011-02-11,1107.0
2011-02-14,1128.0
2011-02-15,1125.0
2011-02-16,1131.0
2011-02-17,1110.0
2011-02-18,1098.0
2011-02-21,1113.0
2011-02-22,1083.0
2011-02-23,1077.0
2011-02-24,1080.0
2011-02-25,1086.0
2011-02-28,1098.0
2011-03-01,1092.0
2011-03-02,1074.0
2011-03-03,1077.0
2011-03-04,1086.0
2011-03-07,1095.0
2011-03-08,1101.0
2011-03-09,1098.0
2011-03-10,1095.0
2011-03-11,1083.0
2011-03-14,1083.0
2011-03-15,1059.0
2011-03-16,1065.0
2011-03-17,1053.0
2011-03-18,1056.0
2011-03-21,1059.0
2011-03-22,1065.0
2011-03-23,1083.0
2011-03-24,1077.0
2011-03-25,1098.0
2011-03-28,1101.0
2011-03-29,1107.0
2011-03-30,1104.0
2011-03-31,1110.0
2011-04-01,1119.0
2011-04-06,1173.0
2011-04-07,1176.0
2011-04-08,1173.0
2011-04-11,1179.0
2011-04-12,1173.0
2011-04-13,1197.0
2011-04-14,1194.0
2011-04-15,1233.0
2011-04-18,1227.0
2011-04-19,1224.0
2011-04-20,1206.0
2011-04-21,1212.0
2011-04-22,1218.0
2011-04-25,1194.0
2011-04-26,1188.0
2011-04-27,1203.0
2011-04-28,1203.0
2011-04-29,1197.0
2011-05-03,1197.0
2011-05-04,1182.0
2011-05-05,1155.0
2011-05-06,1161.0
2011-05-09,1152.0
2011-05-10,1152.0
2011-05-11,1164.0
2011-05-12,1164.0
2011-05-13,1194.0
2011-05-16,1188.0
2011-05-17,1197.0
2011-05-18,1197.0
2011-05-19,1176.0
2011-05-20,1173.0
2011-05-23,1143.0
2011-05-24,1125.0
2011-05-25,1104.0
2011-05-26,1101.0
2011-05-27,1107.0
2011-05-30,1119.0
2011-05-31,1125.0
2011-06-01,1122.0
2011-06-02,1107.0
2011-06-03,1098.0
2011-06-07,1107.0
2011-06-08,1119.0
2011-06-09,1104.0
2011-06-10,1110.0
2011-06-13,1116.0
2011-06-14,1146.0
2011-06-15,1149.0
2011-06-16,1140.0
2011-06-17,1173.0
2011-06-20,1161.0
2011-06-21,1167.0
2011-06-22,1170.0
2011-06-23,1203.0
2011-06-24,1209.0
2011-06-27,1194.0
2011-06-28,1200.0
2011-06-29,1167.0
2011-06-30,1209.0
2011-07-01,1209.0
2011-07-04,1218.0
2011-07-05,1206.0
2011-07-06,1215.0
2011-07-07,1182.0
2011-07-08,1200.0
2011-07-11,1206.0
2011-07-12,1188.0
2011-07-13,1191.0
2011-07-14,1182.0
2011-07-15,1173.0
2011-07-18,1152.0
2011-07-19,1158.0
2011-07-20,1155.0
2011-07-21,1143.0
2011-07-22,1146.0
2011-07-25,1107.0
2011-07-26,1104.0
2011-07-27,1107.0
2011-07-28,1086.0
2011-07-29,1092.0
2011-08-01,1098.0
2011-08-02,1080.0
2011-08-03,1080.0
2011-08-04,1077.0
2011-08-05,1047.0
2011-08-08,1017.0
2011-08-09,1041.0
2011-08-10,1059.0
2011-08-11,1062.0
2011-08-12,1062.0
2011-08-15,1068.0
2011-08-16,1038.0
2011-08-17,1038.0
2011-08-18,1026.0
2011-08-19,1014.0
2011-08-22,1002.0
2011-08-23,1038.0
2011-08-24,1035.0
2011-08-25,1068.0
2011-08-26,1071.0
2011-08-29,1053.0
2011-08-30,1053.0
2011-08-31,1050.0
2011-09-01,1044.0
2011-09-02,1035.0
2011-09-05,1041.0
2011-09-06,1038.0
2011-09-07,1059.0
2011-09-08,1047.0
2011-09-09,1044.0
2011-09-13,1044.0
2011-09-14,1050.0
2011-09-15,1050.0
2011-09-16,1044.0
2011-09-19,1035.0
2011-09-20,1029.0
2011-09-21,1047.0
2011-09-22,1017.0
2011-09-23,1023.0
2011-09-26,1014.0
2011-09-27,1011.0
2011-09-28,1011.0
2011-09-29,1017.0
2011-09-30,1014.0
2011-10-10,981.0
2011-10-11,975.0
2011-10-12,996.0
2011-10-13,1005.0
2011-10-14,996.0
2011-10-17,996.0
2011-10-18,975.0
2011-10-19,975.0
2011-10-20,942.0
2011-10-21,942.0
2011-10-24,951.0
2011-10-25,960.0
2011-10-26,975.0
2011-10-27,981.0
2011-10-28,1017.0
2011-10-31,1005.0
2011-11-01,1008.0
2011-11-02,1029.0
2011-11-03,1014.0
2011-11-04,1023.0
2011-11-07,1008.0
2011-11-08,1002.0
2011-11-09,1005.0
2011-11-10,975.0
2011-11-11,969.0
2011-11-14,984.0
2011-11-15,981.0
2011-11-16,960.0
2011-11-17,954.0
2011-11-18,942.0
2011-11-21,942.0
2011-11-22,945.0
2011-11-23,936.0
2011-11-24,942.0
2011-11-25,939.0
2011-11-28,939.0
2011-11-29,945.0
2011-11-30,918.0
2011-12-01,933.0
2011-12-02,939.0
2011-12-05,936.0
2011-12-06,918.0
2011-12-07,918.0
2011-12-08,927.0
2011-12-09,924.0
2011-12-12,912.0
2011-12-13,909.0
2011-12-14,900.0
2011-12-15,900.0
2011-12-16,900.0
2011-12-19,897.0
2011-12-20,897.0
2011-12-21,885.0
2011-12-22,876.0
2011-12-23,879.0
2011-12-26,879.0
2011-12-27,870.0
2011-12-28,873.0
2011-12-29,867.0
2011-12-30,873.0
2012-01-04,858.0
2012-01-05,861.0
2012-01-06,861.0
2012-01-09,879.0
2012-01-10,924.0
2012-01-11,912.0
2012-01-12,912.0
2012-01-13,903.0
2012-01-16,894.0
2012-01-17,930.0
2012-01-18,915.0
2012-01-19,927.0
