day,market_cap
2010-10-18,2423.9707
2010-10-19,2416.1641
2010-10-20,2396.6472
2010-10-21,2318.5806
2010-10-22,2283.4507
2010-10-25,2322.4839
2010-10-26,2338.0974
2010-10-27,2279.5474
2010-10-28,2275.644
2010-10-29,2228.804
2010-11-01,2267.8374
2010-11-02,2279.5474
2010-11-03,2330.2905
2010-11-04,2322.4839
2010-11-05,2326.3872
2010-11-08,2334.1941
2010-11-09,2279.5474
2010-11-10,2244.4172
2010-11-11,2275.644
2010-11-12,2142.9307
2010-11-15,2189.7705
2010-11-16,2107.8005
2010-11-17,2103.8972
2010-11-18,2228.804
2010-11-19,2205.3838
2010-11-22,2154.6406
2010-11-23,2123.4138
2010-11-24,2150.7373
2010-11-25,2189.7705
2010-11-26,2150.7373
2010-11-29,2142.9307
2010-11-30,2119.5105
2010-12-01,2123.4138
2010-12-02,2131.2207
2010-12-03,2127.3174
2010-12-06,2154.6406
2010-12-07,2146.834
2010-12-08,2115.6072
2010-12-09,2096.0906
2010-12-10,2107.8005
2010-12-13,2139.0273
2010-12-14,2135.1238
2010-12-15,2135.1238
2010-12-16,2119.5105
2010-12-17,2111.7039
2010-12-20,2068.7671
2010-12-21,2107.8005
2010-12-22,2060.9607
2010-12-23,2072.6707
2010-12-24,2068.7671
2010-12-27,2033.6372
2010-12-28,2029.7339
2010-12-29,2025.8306
2010-12-30,2029.7339
2010-12-31,2049.2505
2011-01-04,2072.6707
2011-01-05,2064.864
2011-01-06,2045.3472
2011-01-07,2096.0906
2011-01-10,2041.4438
2011-01-11,2060.9607
2011-01-12,2080.4773
2011-01-13,2068.7671
2011-01-14,2041.4438
2011-01-17,1994.6039
2011-01-18,1967.2805
2011-01-19,2002.4105
2011-01-20,1971.184
2011-01-21,2018.0239
2011-01-24,2010.2172
2011-01-25,2002.4105
2011-01-26,2010.2172
2011-01-27,2021.9272
2011-01-28,2010.2172
2011-01-31,2021.9272
2011-02-01,2021.9272
2011-02-09,2010.2172
2011-02-10,2025.8306
2011-02-11,2033.6372
2011-02-14,2096.0906
2011-02-15,2072.6707
2011-02-16,2088.2839
2011-02-17,2096.0906
2011-02-18,2115.6072
2011-02-21,2099.9939
2011-02-22,2049.2505
2011-02-23,2045.3472
2011-02-24,2049.2505
2011-02-25,2057.0571
2011-02-28,2060.9607
2011-03-01,2092.1873
2011-03-02,2111.7039
2011-03-03,2166.3506
2011-03-04,2209.2874
2011-03-07,2209.2874
2011-03-08,2205.3838
2011-03-09,2193.6738
2011-03-10,2162.4473
2011-03-11,2119.5105
2011-03-14,2123.4138
2011-03-15,2084.3806
2011-03-16,2096.0906
2011-03-17,2076.574
2011-03-18,2076.574
2011-03-21,2080.4773
2011-03-22,2115.6072
2011-03-23,2123.4138
2011-03-24,2103.8972
2011-03-25,2139.0273
2011-03-28,2170.2539
2011-03-29,2236.6106
2011-03-30,2252.2241
2011-03-31,2213.1907
2011-04-01,2236.6106
2011-04-06,2267.8374
2011-04-07,2267.8374
2011-04-08,2244.4172
2011-04-11,2217.094
2011-04-12,2201.4807
2011-04-13,2220.9973
2011-04-14,2224.9006
2011-04-15,2271.7405
2011-04-18,2263.9341
