day,market_cap
2011-11-03,14.8721
2011-11-04,14.5859
2011-11-07,14.7484
2011-11-08,14.8334
2011-11-09,15.6841
2011-11-10,16.7823
2011-11-11,16.0476
2011-11-14,16.4034
2011-11-15,16.1636
2011-11-16,16.0863
2011-11-17,16.009
2011-11-18,16.1172
2011-11-21,16.6122
2011-11-22,16.3029
2011-11-23,16.4343
2011-11-24,16.5117
2011-11-25,16.7746
2011-11-28,16.9989
2011-11-29,17.7723
2011-11-30,17.0144
2011-12-01,17.2077
2011-12-02,16.7746
2011-12-05,15.2201
2011-12-06,14.9185
2011-12-07,14.902999999999999
2011-12-08,14.6788
2011-12-09,14.4467
2011-12-12,14.6323
2011-12-13,14.4622
2011-12-14,14.8721
2011-12-15,14.2302
2011-12-16,13.9982
2011-12-19,13.48
2011-12-20,13.1475
2011-12-21,12.2271
2011-12-22,11.5388
2011-12-23,11.7399
2011-12-26,11.2217
2011-12-27,10.3246
2011-12-28,10.4793
2011-12-29,10.3478
2011-12-30,10.5876
2012-01-04,9.8838
2012-01-05,9.2187
2012-01-06,9.4198
2012-01-09,10.1931
2012-01-10,10.6108
2012-01-11,10.4561
2012-01-12,10.4716
2012-01-13,9.6054
2012-01-16,9.4352
2012-01-17,10.0617
2012-01-18,9.7446
2012-01-19,10.0385
2012-01-20,10.3401
2012-01-30,10.3942
2012-01-31,10.3014
2012-02-01,10.1313
2012-02-02,10.1931
2012-02-03,10.4561
2012-02-06,10.8892
2012-02-07,10.4638
2012-02-08,10.7654
2012-02-09,10.7887
2012-02-10,10.9588
2012-02-13,11.3068
2012-02-14,11.2295
2012-02-15,11.3068
2012-02-16,11.5466
2012-02-17,11.3068
2012-02-20,11.1444
2012-02-21,11.7554
2012-02-22,11.8172
2012-02-23,11.9797
2012-02-24,12.1575
2012-02-27,12.1962
2012-02-28,11.9333
2012-02-29,11.8172
2012-03-01,11.8172
2012-03-02,12.0802
2012-03-05,12.1189
2012-03-06,11.8946
2012-03-07,11.7399
2012-03-08,11.8714
2012-03-09,12.2426
2012-03-12,12.6138
2012-03-13,12.7144
2012-03-14,11.940999999999999
2012-03-15,11.6626
2012-03-16,11.8869
2012-03-19,12.1189
2012-03-20,11.7399
2012-03-21,11.677999999999999
2012-03-22,11.6394
2012-03-23,11.5388
2012-03-26,11.6703
2012-03-27,11.8946
2012-03-28,10.75
2012-03-29,10.4638
2012-03-30,10.2318
2012-04-05,10.5489
2012-04-06,10.8428
2012-04-09,10.6185
2012-04-10,11.0825
2012-04-11,11.3068
2012-04-12,12.3199
2012-04-13,12.1653
2012-04-16,12.2271
2012-04-17,12.4669
2012-04-18,13.7043
2012-04-19,13.2403
2012-04-20,13.2016
2012-04-23,13.1784
2012-04-24,13.0779
2012-04-25,13.6038
2012-04-26,13.7507
2012-04-27,14.5705
2012-05-02,14.7484
2012-05-03,15.745999999999999
2012-05-04,17.0144
2012-05-07,16.009
2012-05-08,16.009
2012-05-09,14.4081
2012-05-10,14.1606
2012-05-11,13.7739
2012-05-14,13.5883
2012-05-15,13.5264
2012-05-16,13.5342
2012-05-17,13.7352
2012-05-18,12.520999999999999
2012-05-21,12.5597
2012-05-22,12.6061
2012-05-23,12.3354
2012-05-24,12.4669
2012-05-25,12.0879
2012-05-28,12.3122
2012-05-29,12.3199
2012-05-30,12.436
2012-05-31,13.1475
2012-06-01,12.8768
2012-06-04,12.0106
2012-06-05,11.8404
2012-06-06,11.794
2012-06-07,11.4074
2012-06-08,11.33
2012-06-11,11.5234
2012-06-12,11.4306
2012-06-13,11.9023
2012-06-14,12.0261
2012-06-15,11.9874
2012-06-18,12.2117
2012-06-19,12.0493
2012-06-20,12.0261
2012-06-21,11.6587
2012-06-25,11.3107
2012-06-26,11.3339
2012-06-27,11.0555
2012-06-28,10.6842
2012-06-29,10.8003
2012-07-02,10.7654
2012-07-03,10.603
2012-07-04,11.3455
2012-07-05,11.1135
2012-07-06,11.8095
2012-07-09,11.8095
2012-07-10,12.2503
2012-07-11,12.1691
2012-07-12,11.9951
2012-07-13,12.0183
2012-07-16,10.8119
2012-07-17,10.7538
2012-07-18,10.9627
2012-07-19,11.2991
2012-07-20,11.0323
2012-07-23,10.7306
2012-07-24,10.9975
2012-07-25,10.6726
2012-07-26,10.8931
2012-07-27,10.8235
2012-07-30,9.8606
2012-07-31,9.6054
2012-08-01,9.7214
2012-08-02,9.6982
2012-08-03,9.849
2012-08-06,10.8351
2012-08-07,10.7074
2012-08-08,11.1251
2012-08-09,11.0787
2012-08-10,10.7771
2012-08-13,10.3594
2012-08-14,10.4986
2012-08-15,10.1274
2012-08-16,10.1042
2012-08-17,10.3246
2012-08-20,10.4522
2012-08-21,10.6146
2012-08-22,10.7887
2012-08-23,10.8583
2012-08-24,11.1367
2012-08-27,10.1738
2012-08-28,10.3362
2012-08-29,10.5914
2012-08-30,10.9279
2012-08-31,10.9511
2012-09-03,11.0091
2012-09-04,11.1367
2012-09-05,10.9859
2012-09-06,11.5079
2012-09-07,11.8211
2012-09-10,12.7376
2012-09-11,12.5056
2012-09-12,12.2967
2012-09-13,12.5288
2012-09-14,12.4127
2012-09-17,12.2039
2012-09-18,12.784
2012-09-19,13.8628
2012-09-20,13.248
2012-09-21,12.8188
2012-09-24,14.0484
2012-09-25,13.4336
2012-09-26,13.6888
2012-09-27,13.2248
2012-09-28,12.958
2012-10-08,12.9696
2012-10-09,13.0276
2012-10-10,12.6912
2012-10-11,12.4127
2012-10-12,12.494000000000002
2012-10-15,13.3176
2012-10-16,12.8536
2012-10-17,11.9487
2012-10-18,11.9835
2012-10-19,12.0067
2012-10-22,11.7979
2012-10-23,11.6935
2012-10-24,11.7979
