day,market_cap
2010-10-18,170.9471
2010-10-19,172.139
2010-10-20,158.8582
2010-10-21,160.2204
2010-10-22,158.688
2010-10-25,159.0285
2010-10-26,161.5825
2010-10-27,161.923
2010-10-28,165.4986
2010-10-29,159.5393
2010-11-01,160.0501
2010-11-02,161.4122
2010-11-03,164.3067
2010-11-04,164.477
2010-11-05,165.8391
2010-11-08,174.1822
2010-11-09,168.0526
2010-11-10,162.0933
2010-11-11,162.0933
2010-11-12,147.7909
2010-11-15,148.9828
2010-11-16,142.8532
2010-11-17,143.364
2010-11-18,147.4504
2010-11-19,147.6207
2010-11-22,148.1315
2010-11-23,144.7261
2010-11-24,147.4504
2010-11-25,154.261
2010-11-26,151.8773
2010-11-29,151.026
2010-11-30,147.2801
2010-12-01,148.1315
2010-12-02,148.1315
2010-12-03,149.4936
2010-12-06,152.0476
2010-12-07,150.6855
2010-12-08,145.5775
2010-12-09,141.8316
2010-12-10,141.3208
2010-12-13,145.7477
2010-12-14,146.2585
2010-12-15,148.1315
2010-12-16,147.9612
2010-12-17,147.6207
2010-12-20,146.4288
2010-12-21,161.0717
2010-12-22,160.2204
2010-12-23,163.2851
2010-12-24,168.3931
2010-12-27,160.9014
2010-12-28,156.815
2010-12-29,161.5825
2010-12-30,158.8582
2010-12-31,159.1988
2011-01-04,170.9471
2011-01-05,170.0958
2011-01-06,171.6282
2011-01-07,176.5659
2011-01-10,169.4147
2011-01-11,178.2686
2011-01-12,175.37400000000002
2011-01-13,173.5011
2011-01-14,169.0742
2011-01-17,154.261
2011-01-18,149.8341
2011-01-19,153.4097
2011-01-20,145.5775
2011-01-21,151.5368
2011-01-24,152.7286
2011-01-25,153.2394
2011-01-26,156.815
2011-01-27,152.3881
2011-01-28,153.9205
2011-01-31,149.8341
2011-02-01,150.1747
2011-02-09,145.0667
2011-02-10,147.7909
2011-02-11,151.3665
2011-02-14,154.6016
2011-02-15,152.7286
2011-02-16,153.9205
2011-02-17,150.8557
2011-02-18,150.6855
2011-02-21,149.8341
2011-02-22,144.2153
2011-02-23,146.0883
2011-02-24,146.9396
2011-02-25,146.0883
2011-02-28,146.5991
2011-03-01,151.5368
2011-03-02,151.707
2011-03-03,150.1747
2011-03-04,153.2394
2011-03-07,155.6232
2011-03-08,154.6016
2011-03-09,152.7286
2011-03-10,150.3449
2011-03-11,147.9612
2011-03-14,148.472
2011-03-15,148.1315
2011-03-16,149.8341
2011-03-17,147.9612
2011-03-18,149.4936
2011-03-21,151.707
2011-03-22,150.6855
2011-03-23,154.6016
2011-03-24,154.7718
2011-03-25,158.0069
2011-03-28,156.3042
2011-03-29,161.923
2011-03-30,159.8798
2011-03-31,155.7934
2011-04-01,161.7527
2011-04-06,162.9446
2011-04-07,160.3906
2011-04-08,159.5393
2011-04-11,155.7934
2011-04-12,156.3042
2011-04-13,157.4961
2011-04-14,153.9205
2011-04-15,156.134
2011-04-18,158.3474
2011-04-19,154.4313
2011-04-20,155.1124
2011-04-21,157.6664
2011-04-22,155.1124
2011-04-25,152.7286
2011-04-26,147.9612
2011-04-27,146.0883
2011-04-28,144.5559
2011-04-29,146.5991
2011-05-03,147.6207
2011-05-04,146.0883
2011-05-05,147.6207
2011-05-06,146.2585
2011-05-09,146.5991
2011-05-10,146.9396
2011-05-11,146.9396
2011-05-12,145.7477
2011-05-13,148.1315
2011-05-16,148.472
2011-05-17,149.8341
2011-05-18,152.5584
2011-05-19,150.0044
2011-05-20,150.1747
2011-05-23,144.0451
2011-05-24,144.7261
2011-05-25,141.3208
2011-05-26,140.2992
2011-05-27,140.129
2011-05-30,135.8723
2011-05-31,133.6588
2011-06-01,133.8291
2011-06-02,129.2319
2011-06-03,131.1049
2011-06-07,131.7859
2011-06-08,133.4886
2011-06-09,129.7427
2011-06-10,130.2535
2011-06-13,127.6995
2011-06-14,131.7859
2011-06-15,130.2535
2011-06-16,126.1671
2011-06-17,128.0401
2011-06-20,127.0185
2011-06-21,130.9346
2011-06-22,130.9346
2011-06-23,133.4886
2011-06-24,135.1912
2011-06-27,134.8507
2011-06-28,134.6804
2011-06-29,133.9994
2011-06-30,136.2128
2011-07-01,137.9155
2011-07-04,140.6398
2011-07-05,146.4969
2011-07-06,146.2926
2011-07-07,144.658
2011-07-08,144.2494
2011-07-11,144.2494
2011-07-12,142.2062
2011-07-13,144.8624
2011-07-14,144.2494
2011-07-15,142.6148
2011-07-18,144.2494
2011-07-19,146.7012
2011-07-20,146.7012
2011-07-21,144.658
2011-07-22,145.0667
2011-07-25,139.1414
2011-07-26,137.9155
2011-07-27,138.3241
2011-07-28,142.2062
2011-07-29,156.3042
2011-08-01,159.5733
2011-08-02,167.1332
2011-08-03,167.1332
2011-08-04,174.69299999999998
2011-08-05,173.467
2011-08-08,174.2843
2011-08-09,178.3707
2011-08-10,174.2843
2011-08-11,182.6614
2011-08-12,177.3491
2011-08-15,177.5534
2011-08-16,177.5534
2011-08-17,177.5534
2011-08-18,167.1332
2011-08-19,172.6498
2011-08-22,171.6282
2011-08-23,174.69299999999998
2011-08-24,170.8109
2011-08-25,169.585
2011-08-26,170.1979
2011-08-29,173.6714
2011-08-30,174.2843
2011-08-31,170.8109
2011-09-01,166.7245
2011-09-02,166.9288
2011-09-05,164.0684
2011-09-06,163.2511
2011-09-07,167.3375
2011-09-08,163.6597
2011-09-09,164.8856
2011-09-13,167.5418
2011-09-14,167.7461
2011-09-15,169.3807
2011-09-16,172.0368
2011-09-19,164.0684
2011-09-20,164.0684
2011-09-21,173.6714
2011-09-22,165.9072
2011-09-23,155.2826
2011-09-26,149.766
2011-09-27,144.0451
2011-09-28,140.16299999999998
2011-09-29,138.9371
2011-09-30,140.9803
2011-10-10,137.3025
2011-10-11,132.3989
2011-10-12,138.1198
2011-10-13,139.5501
2011-10-14,137.9155
2011-10-17,138.3241
2011-10-18,133.4205
2011-10-19,129.5384
2011-10-20,117.0749
2011-10-21,116.2577
2011-10-24,118.5052
2011-10-25,122.5916
2011-10-26,130.7643
2011-10-27,132.3989
2011-10-28,140.3673
2011-10-31,140.5716
2011-11-01,141.7976
2011-11-02,144.0451
2011-11-03,140.5716
2011-11-04,141.3889
2011-11-07,137.3025
2011-11-08,131.9902
2011-11-09,134.0334
2011-11-10,131.3773
2011-11-11,132.1946
2011-11-14,137.9155
2011-11-15,141.7976
2011-11-16,139.9587
2011-11-17,135.8723
2011-11-18,138.9371
2011-11-21,135.668
2011-11-22,134.8507
2011-11-23,132.3989
2011-11-24,135.8723
2011-11-25,132.8075
2011-11-28,134.8507
2011-11-29,141.3889
2011-11-30,137.0982
2011-12-01,142.2062
2011-12-02,142.2062
2011-12-05,145.8839
2011-12-06,145.8839
2011-12-07,144.4537
2011-12-08,140.3673
2011-12-09,142.0019
2011-12-12,133.6248
2011-12-13,133.0118
2011-12-14,126.6779
2011-12-15,125.6563
2011-12-16,126.4736
2011-12-19,126.2693
2011-12-20,129.947
2011-12-21,126.8823
2011-12-22,126.8823
