day,market_cap
2010-10-18,1159.4539
2010-10-19,1189.1292
2010-10-20,1155.2145
2010-10-21,1142.4965
2010-10-22,1127.6589
2010-10-25,1140.377
2010-10-26,1131.8982
2010-10-27,1123.4196
2010-10-28,1119.1803
2010-10-29,1144.6162
2010-11-01,1136.1376
2010-11-02,1112.8213
2010-11-03,1121.2999
2010-11-04,1129.7786
2010-11-05,1144.6162
2010-11-08,1167.9325
2010-11-09,1148.8555
2010-11-10,1127.6589
2010-11-11,1146.7358
2010-11-12,1119.1803
2010-11-15,1110.7017
2010-11-16,1085.2657
2010-11-17,1068.3085
2010-11-18,1064.0691
2010-11-19,1070.4281
2010-11-22,1093.7444
2010-11-23,1070.4281
2010-11-24,1076.7871
2010-11-25,1102.223
2010-11-26,1091.6248
2010-11-29,1091.6248
2010-11-30,1076.7871
2010-12-01,1076.7871
2010-12-02,1076.7871
2010-12-03,1072.5479
2010-12-06,1076.7871
2010-12-07,1074.6674
2010-12-08,1068.3085
2010-12-09,1066.1888
2010-12-10,1102.223
2010-12-13,1212.4453
2010-12-14,1250.5992
2010-12-15,1233.6418
2010-12-16,1229.4026
2010-12-17,1216.6846
2010-12-20,1218.8043
2010-12-21,1214.5649
2010-12-22,1206.0863
2010-12-23,1203.9667
2010-12-24,1212.4453
2010-12-27,1146.7358
2010-12-28,1134.0179
2010-12-29,1136.1376
2010-12-30,1110.7017
2010-12-31,1134.0179
2011-01-04,1136.1376
2011-01-05,1153.0948
2011-01-06,1131.8982
2011-01-07,1148.8555
2011-01-10,1142.4965
2011-01-11,1167.9325
2011-01-12,1167.9325
2011-01-13,1182.7701
2011-01-14,1178.5308
2011-01-17,1161.5735
2011-01-18,1146.7358
2011-01-19,1167.9325
2011-01-20,1161.5735
2011-01-21,1206.0863
2011-01-24,1225.1633
2011-01-25,1210.3257
2011-01-26,1231.5223
2011-01-27,1267.5565
2011-01-28,1295.1121
2011-01-31,1292.9924
2011-02-01,1286.6334
2011-02-09,1316.3086
2011-02-10,1318.4283
2011-02-11,1288.7531
2011-02-14,1307.83
2011-02-15,1295.1121
2011-02-16,1269.6761
2011-02-17,1273.9154
2011-02-18,1284.5137
2011-02-21,1280.2744
2011-02-22,1235.7616
2011-02-23,1235.7616
2011-02-24,1235.7616
2011-02-25,1233.6418
2011-02-28,1246.3599
2011-03-01,1242.1205
2011-03-02,1248.4795
2011-03-03,1267.5565
2011-03-04,1269.6761
2011-03-07,1278.1548
2011-03-08,1280.2744
2011-03-09,1276.0352
2011-03-10,1235.7616
2011-03-11,1235.7616
2011-03-14,1259.0778
2011-03-15,1237.8812
2011-03-16,1248.4795
2011-03-17,1225.1633
2011-03-18,1216.6846
2011-03-21,1201.847
2011-03-22,1216.6846
2011-03-23,1225.1633
2011-03-24,1216.6846
2011-03-25,1216.6846
2011-03-28,1218.8043
2011-03-29,1195.488
2011-03-30,1206.0863
2011-03-31,1206.0863
2011-04-01,1206.0863
2011-04-06,1214.5649
2011-04-07,1220.924
2011-04-08,1269.6761
2011-04-11,1269.6761
2011-04-12,1256.9583
2011-04-13,1259.0778
2011-04-14,1250.5992
2011-04-15,1263.3171
2011-04-18,1254.8385
2011-04-19,1235.7616
2011-04-20,1263.3171
2011-04-21,1282.394
2011-04-22,1269.6761
2011-04-25,1273.9154
2011-04-26,1227.2830000000001
2011-04-27,1225.1633
2011-04-28,1225.1633
2011-04-29,1237.8812
2011-05-03,1240.0009
2011-05-04,1199.7274
2011-05-05,1208.2061
2011-05-06,1201.847
2011-05-09,1197.6077
2011-05-10,1225.1633
2011-05-11,1225.1633
2011-05-12,1199.7274
2011-05-13,1187.0094
2011-05-16,1174.2914
2011-05-17,1180.6504
2011-05-18,1178.5308
2011-05-19,1187.0094
2011-05-20,1208.2061
2011-05-23,1176.4111
2011-05-24,1176.4111
2011-05-25,1161.5735
2011-05-26,1157.3342
2011-05-27,1182.7701
2011-05-30,1201.847
2011-05-31,1210.3257
2011-06-01,1193.3684
2011-06-02,1184.8896
2011-06-03,1182.7701
2011-06-07,1197.6077
2011-06-08,1199.7274
2011-06-09,1174.2914
2011-06-10,1178.5308
2011-06-13,1197.6077
2011-06-14,1203.9667
2011-06-15,1208.2061
2011-06-16,1174.2914
2011-06-17,1153.0948
2011-06-20,1091.6248
2011-06-21,1087.3854
2011-06-22,1074.6674
2011-06-23,1085.2657
2011-06-24,1104.3427
2011-06-27,1108.5819999999999
2011-06-28,1121.2999
2011-06-29,1100.1034
2011-06-30,1112.8213
2011-07-01,1104.3427
2011-07-04,1125.5393
2011-07-05,1119.1803
2011-07-06,1119.1803
2011-07-07,1102.223
2011-07-08,1106.4623
2011-07-11,1112.8213
2011-07-12,1100.1034
2011-07-13,1108.5819999999999
2011-07-14,1104.3427
2011-07-15,1146.7358
2011-07-18,1129.7786
2011-07-19,1131.8982
2011-07-20,1127.6589
2011-07-21,1121.2999
2011-07-22,1125.5393
2011-07-25,1093.7444
2011-07-26,1076.7871
2011-07-27,1085.2657
2011-07-28,1076.7871
2011-07-29,1085.2657
2011-08-01,1100.1034
2011-08-02,1085.2657
2011-08-03,1074.6674
2011-08-04,1070.4281
