day,market_cap
2018-02-12,609.9873
2018-02-13,548.9724
2018-02-14,517.3351
2018-02-22,490.0559
2018-02-23,485.7515
2018-02-26,491.7239
2018-02-27,476.3357
2018-02-28,440.7168
2018-03-01,442.869
2018-03-02,435.2286
2018-03-05,436.4662
2018-03-06,441.47
2018-03-07,434.6368
2018-03-08,435.7129
2018-03-09,443.5684
2018-03-12,457.4501
2018-03-13,444.0527
2018-03-14,446.3663
2018-03-15,430.9242
2018-03-16,429.6867
2018-03-19,434.1525
2018-03-20,429.3101
2018-03-21,425.2747
2018-03-22,419.5176
2018-03-23,377.6035
2018-03-26,370.8779
2018-03-27,385.8357
2018-03-28,376.635
2018-03-29,386.8041
2018-03-30,387.39599999999996
2018-04-02,390.8395
2018-04-03,379.9171
2018-04-04,410.2093
2018-04-09,413.599
2018-04-10,425.3285
2018-04-11,419.6252
2018-04-12,435.5515
2018-04-13,433.6683
2018-04-16,466.9198
2018-04-17,464.7138
2018-04-18,482.7385
2018-04-19,478.2188
2018-04-20,445.6668
2018-04-23,452.6615
2018-04-24,474.9367
2018-04-25,465.7899
2018-04-26,447.1196
2018-04-27,449.5408
2018-05-02,469.61
2018-05-03,472.5155
2018-05-04,490.7554
2018-05-07,515.8823
2018-05-08,502.2051
2018-05-09,482.9214
2018-05-10,502.8831
2018-05-11,500.3973
2018-05-14,489.2489
2018-05-15,517.1952
2018-05-16,520.0576
2018-05-17,502.8077
2018-05-18,497.0829
2018-05-21,492.9399
2018-05-22,499.5687
2018-05-23,491.81
2018-05-24,490.6801
2018-05-25,481.3395
2018-05-28,483.524
2018-05-29,504.7662
2018-05-30,512.2989
2018-05-31,547.8533
2018-06-01,532.5619
2018-06-04,535.4243
2018-06-05,543.409
2018-06-06,549.7364
2018-06-07,526.3851
2018-06-08,518.5511
2018-06-11,502.5817
2018-06-12,516.8939
2018-06-13,501.2259
2018-06-14,495.275
2018-06-15,477.2719
2018-06-19,450.8321
2018-06-20,457.1596
2018-06-21,457.4609
2018-06-22,456.8583
2018-06-25,475.23800000000006
2018-06-26,477.9498
2018-06-27,464.6923
2018-06-28,449.9282
2018-06-29,467.4794
2018-07-02,467.7053
2018-07-03,476.5186
2018-07-04,460.5493
2018-07-05,453.6192
2018-07-06,452.414
2018-07-09,469.7392
2018-07-10,469.8145
2018-07-11,456.4816
2018-07-12,470.6431
2018-07-13,479.833
2018-07-16,483.298
2018-07-17,481.4149
2018-07-18,476.5939
2018-07-19,466.2741
2018-07-20,464.9182
2018-07-23,463.1857
2018-07-24,469.1366
2018-07-25,465.2949
2018-07-26,452.6399
2018-07-27,447.593
2018-07-30,431.6237
2018-07-31,422.2832
2018-08-01,408.0464
2018-08-02,392.6797
2018-08-03,387.0301
2018-08-06,387.4068
2018-08-07,395.3161
2018-08-08,374.7518
2018-08-09,387.9341
2018-08-10,412.9426
2018-08-13,412.9426
2018-08-14,407.971
2018-08-15,399.4591
2018-08-16,382.8871
2018-08-17,360.1384
2018-08-20,367.3698
2018-08-21,373.6972
2018-08-22,359.9124
2018-08-23,367.3698
2018-08-24,368.8763
2018-08-27,374.9778
2018-08-28,374.0739
2018-08-29,366.4659
2018-08-30,367.7464
2018-08-31,357.8032
2018-09-03,365.4866
2018-09-04,365.336
2018-09-05,358.7072
2018-09-06,354.0369
2018-09-07,356.37199999999996
2018-09-10,362.1722
2018-09-11,356.6733
2018-09-12,360.4397
2018-09-13,362.8502
2018-09-14,365.336
2018-09-17,352.907
2018-09-18,360.8163
2018-09-19,369.3283
2018-09-20,368.801
2018-09-21,398.5552
2018-09-25,386.8041
2018-09-26,392.4537
2018-09-27,399.2331
2018-09-28,400.7396
2018-10-08,378.9701
2018-10-09,377.6143
2018-10-10,375.0531
2018-10-11,351.6264
2018-10-12,356.2967
2018-10-15,350.2706
2018-10-16,343.4158
2018-10-17,339.2728
2018-10-18,342.3612
2018-10-19,347.0315
2018-10-22,368.4244
2018-10-23,355.9954
2018-10-24,353.9616
2018-10-25,343.4911
2018-10-26,332.1921
2018-10-29,310.1966
2018-10-30,312.6824
2018-10-31,316.3734
2018-11-01,318.0306
2018-11-02,328.3504
2018-11-05,322.6255
2018-11-06,317.5033
2018-11-07,316.6747
2018-11-08,315.4695
2018-11-09,317.5033
2018-11-12,323.9061
2018-11-13,327.3711
2018-11-14,330.3842
2018-11-15,337.8416
2018-11-16,336.3351
2018-11-19,336.8623
2018-11-20,320.5164
2018-11-21,321.7969
2018-11-22,329.1037
2018-11-23,316.75
2018-11-26,313.8123
2018-11-27,314.8669
2018-11-28,317.202
2018-11-29,312.2304
2018-11-30,314.7915
2018-12-03,325.036
2018-12-04,326.9192
2018-12-05,323.1528
2018-12-06,317.9553
2018-12-07,319.7631
2018-12-10,320.4411
2018-12-11,321.7216
2018-12-12,326.6932
2018-12-13,330.6102
2018-12-14,324.6594
2018-12-17,329.631
2018-12-18,330.7609
2018-12-19,326.0153
2018-12-20,326.0906
2018-12-21,321.4203
2018-12-24,326.9945
2018-12-25,329.0283
2018-12-26,323.7554
2018-12-27,316.5241
2018-12-28,313.2097
